Problem,Step,Rank,Track,V1
j.rnd,1,f,OPT,6108
j.rnd,2,f,OPT,6196
j.rnd,3,f,OPT,6322
j.rnd,4,f,OPT,6240
j.rnd,5,f,OPT,6086
j.rnd,6,f,OPT,6150
j.rnd,7,f,OPT,6116
j.rnd,8,f,OPT,6184
j.rnd,9,f,OPT,6156
j.rnd,10,f,OPT,6228
j.rnd,11,f,OPT,6226
j.rnd,12,f,OPT,6278
j.rnd,13,f,OPT,6396
j.rnd,14,f,OPT,6462
j.rnd,15,f,OPT,6398
j.rnd,16,f,OPT,6224
j.rnd,17,f,OPT,6136
j.rnd,18,f,OPT,6112
j.rnd,19,f,OPT,6104
j.rnd,20,f,OPT,6074
j.rnd,21,f,OPT,5914
j.rnd,22,f,OPT,5872
j.rnd,23,f,OPT,5818
j.rnd,24,f,OPT,5932
j.rnd,25,f,OPT,5796
j.rnd,26,f,OPT,5946
j.rnd,27,f,OPT,5966
j.rnd,28,f,OPT,6000
j.rnd,29,f,OPT,6040
j.rnd,30,f,OPT,5942
j.rnd,31,f,OPT,6080
j.rnd,32,f,OPT,5954
j.rnd,33,f,OPT,5988
j.rnd,34,f,OPT,6078
j.rnd,35,f,OPT,6008
j.rnd,36,f,OPT,5920
j.rnd,37,f,OPT,5886
j.rnd,38,f,OPT,5936
j.rnd,39,f,OPT,5846
j.rnd,40,f,OPT,5872
j.rnd,41,f,OPT,5908
j.rnd,42,f,OPT,5864
j.rnd,43,f,OPT,5782
j.rnd,44,f,OPT,5752
j.rnd,45,f,OPT,5838
j.rnd,46,f,OPT,5700
j.rnd,47,f,OPT,5878
j.rnd,48,f,OPT,5780
j.rnd,49,f,OPT,5698
j.rnd,50,f,OPT,5870
j.rnd,51,f,OPT,5824
j.rnd,52,f,OPT,5764
j.rnd,53,f,OPT,5778
j.rnd,54,f,OPT,5836
j.rnd,55,f,OPT,5778
j.rnd,56,f,OPT,5672
j.rnd,57,f,OPT,5580
j.rnd,58,f,OPT,5594
j.rnd,59,f,OPT,5590
j.rnd,60,f,OPT,5570
j.rnd,61,f,OPT,5670
j.rnd,62,f,OPT,5542
j.rnd,63,f,OPT,5478
j.rnd,64,f,OPT,5532
j.rnd,65,f,OPT,5536
j.rnd,66,f,OPT,5486
j.rnd,67,f,OPT,5462
j.rnd,68,f,OPT,5440
j.rnd,69,f,OPT,5366
j.rnd,70,f,OPT,5286
j.rnd,71,f,OPT,5238
j.rnd,72,f,OPT,5170
j.rnd,73,f,OPT,5112
j.rnd,74,f,OPT,5048
j.rnd,75,f,OPT,5026
j.rnd,76,f,OPT,4994
j.rnd,77,f,OPT,4798
j.rnd,78,f,OPT,4732
j.rnd,79,f,OPT,4624
j.rnd,80,f,OPT,4518
j.rnd,81,f,OPT,4452
j.rnd,82,f,OPT,4296
j.rnd,83,f,OPT,4138
j.rnd,84,f,OPT,3962
j.rnd,85,f,OPT,3840
j.rnd,86,f,OPT,3542
j.rnd,87,f,OPT,3308
j.rnd,88,f,OPT,3096
j.rnd,89,f,OPT,2764
j.rnd,90,f,OPT,2616
j.rnd,91,f,OPT,2126
j.rnd,92,f,OPT,1604
j.rnd,93,f,OPT,1144
j.rnd,94,f,OPT,846
j.rnd,95,f,OPT,594
j.rnd,96,f,OPT,306
j.rnd,97,f,OPT,142
j.rnd,98,f,OPT,44
j.rnd,99,f,OPT,6
