Problem,NrFeat,Model,Training.Rho,NTrain,Validation.Rho,NTest,Dimension,Track,Scaled,Prob,Validation.Acc,Training.Acc
f.rnd,2,4,43.88536,268,41.74445,177,10x10,OPT,FALSE,opt,69.78,69.93
f.rnd,2,40,38.36952,268,37.28015,177,10x10,OPT,FALSE,opt,70.2,70.93
f.rnd,2,41,28.4407,268,29.68253,177,10x10,OPT,FALSE,opt,69.97,70.19
f.rnd,2,42,17.12513,268,17.81759,177,10x10,OPT,FALSE,opt,64.05,64.08
f.rnd,2,43,44.15264,268,43.74502,177,10x10,OPT,FALSE,opt,69.63,69.68
f.rnd,2,44,38.58001,268,37.54407,177,10x10,OPT,FALSE,opt,70.14,70.91
f.rnd,2,45,43.04481,268,42.53541,177,10x10,OPT,FALSE,opt,68.26,68.72
f.rnd,2,46,39.22528,268,38.41429,177,10x10,OPT,FALSE,opt,64.48,65.09
f.rnd,2,47,35.10054,268,34.84826,177,10x10,OPT,FALSE,opt,63.63,63.89
f.rnd,2,48,37.71754,268,36.36546,177,10x10,OPT,FALSE,opt,63.73,63.65
f.rnd,2,49,45.62243,268,43.66582,177,10x10,OPT,FALSE,opt,69.19,70.01
f.rnd,2,5,41.43279,268,41.38507,177,10x10,OPT,FALSE,opt,64.74,65.89
f.rnd,2,50,36.56528,268,36.09347,177,10x10,OPT,FALSE,opt,69.18,69.57
f.rnd,2,51,17.4721,268,17.78031,177,10x10,OPT,FALSE,opt,62.88,62.91
f.rnd,2,52,20.21653,268,20.17632,177,10x10,OPT,FALSE,opt,68.92,69.11
f.rnd,2,53,45.64416,268,43.73717,177,10x10,OPT,FALSE,opt,69.17,70
f.rnd,2,54,19.22347,268,19.32514,177,10x10,OPT,FALSE,opt,67.45,68.08
f.rnd,2,55,18.69549,268,18.4966,177,10x10,OPT,FALSE,opt,63.73,63.64
f.rnd,2,56,42.01661,268,40.52605,177,10x10,OPT,FALSE,opt,66.58,66.71
f.rnd,2,57,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,56.87,56.6
f.rnd,2,58,54.84082,268,53.59655,177,10x10,OPT,FALSE,opt,66.56,66.59
f.rnd,2,59,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.49,63.47
f.rnd,2,6,41.31078,268,40.04687,177,10x10,OPT,FALSE,opt,70.2,70.93
f.rnd,2,60,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,60.48,61.04
f.rnd,2,61,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,56.14,56.3
f.rnd,2,62,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,60.76,61.45
f.rnd,2,63,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.48,63.46
f.rnd,2,64,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.69,62.5
f.rnd,2,65,49.33199,268,48.3194,177,10x10,OPT,FALSE,opt,66.55,66.56
f.rnd,2,66,39.70716,268,39.60287,177,10x10,OPT,FALSE,opt,65.85,65.94
f.rnd,2,67,42.37965,268,41.84907,177,10x10,OPT,FALSE,opt,68.19,68.78
f.rnd,2,68,42.41715,268,41.22269,177,10x10,OPT,FALSE,opt,64.56,65.77
f.rnd,2,69,46.2271,268,46.86235,177,10x10,OPT,FALSE,opt,68.63,69.39
f.rnd,2,7,21.93902,268,21.45852,177,10x10,OPT,FALSE,opt,68.51,68.87
f.rnd,2,70,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,64.6,65.78
f.rnd,2,71,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.26,63.12
f.rnd,2,72,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,61.77,62.79
f.rnd,2,73,24.51643,268,24.01785,177,10x10,OPT,FALSE,opt,62.84,63.78
f.rnd,2,74,48.61422,268,48.78288,177,10x10,OPT,FALSE,opt,64.62,65.78
f.rnd,2,75,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.32,63.21
f.rnd,2,76,44.69703,268,43.67422,177,10x10,OPT,FALSE,opt,68.66,69.38
f.rnd,2,77,19.45786,268,20.93896,177,10x10,OPT,FALSE,opt,68.05,68.68
f.rnd,2,78,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.05,63.14
f.rnd,2,79,41.8243,268,40.30904,177,10x10,OPT,FALSE,opt,66.58,66.7
f.rnd,2,8,27.6343,268,27.56405,177,10x10,OPT,FALSE,opt,62.87,63.47
f.rnd,2,80,40.0212,268,39.49202,177,10x10,OPT,FALSE,opt,56.86,56.61
f.rnd,2,81,54.82938,268,53.57779,177,10x10,OPT,FALSE,opt,66.57,66.58
f.rnd,2,82,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.5,63.46
f.rnd,2,83,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,60.46,61.04
f.rnd,2,84,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,56.1,56.25
f.rnd,2,85,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,60.76,61.45
f.rnd,2,86,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.49,63.46
f.rnd,2,87,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.66,62.47
f.rnd,2,88,28.68269,268,29.89058,177,10x10,OPT,FALSE,opt,66.54,66.55
f.rnd,2,89,39.69489,268,39.6849,177,10x10,OPT,FALSE,opt,65.86,65.94
f.rnd,2,9,46.17566,268,46.02517,177,10x10,OPT,FALSE,opt,70.02,70.23
f.rnd,2,90,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,57.82,57.85
f.rnd,2,91,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.04,63.15
f.rnd,2,92,46.8636,268,45.40911,177,10x10,OPT,FALSE,opt,66.54,66.32
f.rnd,2,93,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,55.9,56.83
f.rnd,2,94,45.26719,268,44.50155,177,10x10,OPT,FALSE,opt,65.03,65.18
f.rnd,2,95,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,65.41,65.78
f.rnd,2,96,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,59.81,60.24
f.rnd,2,97,25.23674,268,23.97709,177,10x10,OPT,FALSE,opt,54.06,54.86
f.rnd,2,98,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.39,61.71
f.rnd,2,99,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,65.38,65.78
f.rnd,3,1,35.61786,268,36.45269,177,10x10,OPT,FALSE,opt,64.58,65.09
f.rnd,3,10,45.93101,268,46.28733,177,10x10,OPT,FALSE,opt,71.19,71.67
f.rnd,3,100,42.62395,268,42.15248,177,10x10,OPT,FALSE,opt,69.69,70.19
f.rnd,3,101,30.24978,268,31.60287,177,10x10,OPT,FALSE,opt,69.62,70.11
f.rnd,3,102,23.87072,268,23.99587,177,10x10,OPT,FALSE,opt,69.66,69.73
f.rnd,3,103,42.94668,268,43.13063,177,10x10,OPT,FALSE,opt,70.99,71.55
f.rnd,3,104,30.18997,268,31.49176,177,10x10,OPT,FALSE,opt,69.62,70.1
f.rnd,3,105,41.1193,268,39.78323,177,10x10,OPT,FALSE,opt,69.54,69.7
f.rnd,3,106,23.03555,268,24.24815,177,10x10,OPT,FALSE,opt,70.32,70.67
f.rnd,3,107,23.64573,268,24.57309,177,10x10,OPT,FALSE,opt,70.3,70.62
f.rnd,3,108,41.10799,268,39.95229,177,10x10,OPT,FALSE,opt,70.2,70.93
f.rnd,3,109,38.36952,268,37.28015,177,10x10,OPT,FALSE,opt,70.2,70.93
f.rnd,3,11,39.36759,268,38.53883,177,10x10,OPT,FALSE,opt,65.21,65.52
f.rnd,3,110,37.68387,268,36.8791,177,10x10,OPT,FALSE,opt,71.16,71.65
f.rnd,3,111,39.75147,268,38.59814,177,10x10,OPT,FALSE,opt,70.24,70.97
f.rnd,3,112,42.92541,268,43.09747,177,10x10,OPT,FALSE,opt,71.03,71.56
f.rnd,3,113,45.19781,268,44.49642,177,10x10,OPT,FALSE,opt,68.28,68.65
f.rnd,3,114,40.16284,268,39.59505,177,10x10,OPT,FALSE,opt,68.29,68.65
f.rnd,3,115,17.49843,268,17.68458,177,10x10,OPT,FALSE,opt,68.27,68.73
f.rnd,3,116,16.54757,268,17.34499,177,10x10,OPT,FALSE,opt,73.73,74.44
f.rnd,3,117,27.12861,268,27.57854,177,10x10,OPT,FALSE,opt,70.1,70.41
f.rnd,3,118,17.36316,268,17.46414,177,10x10,OPT,FALSE,opt,68.27,68.75
f.rnd,3,119,43.88996,268,43.51608,177,10x10,OPT,FALSE,opt,69.8,70.09
f.rnd,3,12,39.36657,268,38.43616,177,10x10,OPT,FALSE,opt,65.19,65.5
f.rnd,3,120,35.99734,268,34.59923,177,10x10,OPT,FALSE,opt,73.87,74.51
f.rnd,3,121,38.70961,268,37.35843,177,10x10,OPT,FALSE,opt,64.59,65.08
f.rnd,3,122,35.93277,268,36.94279,177,10x10,OPT,FALSE,opt,64.57,65.09
f.rnd,3,123,38.77459,268,37.44747,177,10x10,OPT,FALSE,opt,64.53,65.09
f.rnd,3,124,19.3306,268,19.13262,177,10x10,OPT,FALSE,opt,70.01,70.49
f.rnd,3,125,38.10525,268,38.32648,177,10x10,OPT,FALSE,opt,69.07,69.68
f.rnd,3,126,17.21944,268,17.57412,177,10x10,OPT,FALSE,opt,70.18,70.91
f.rnd,3,127,20.86964,268,21.08519,177,10x10,OPT,FALSE,opt,69.62,69.92
f.rnd,3,128,20.67938,268,21.42589,177,10x10,OPT,FALSE,opt,68.99,69.29
f.rnd,3,129,46.11189,268,46.07847,177,10x10,OPT,FALSE,opt,70.01,70.26
f.rnd,3,13,34.83568,268,35.8771,177,10x10,OPT,FALSE,opt,65.21,65.49
f.rnd,3,130,18.82734,268,19.56985,177,10x10,OPT,FALSE,opt,70.17,70.79
f.rnd,3,131,42.09295,268,41.22737,177,10x10,OPT,FALSE,opt,65.2,65.49
f.rnd,3,132,27.03588,268,27.07604,177,10x10,OPT,FALSE,opt,63.77,64.07
f.rnd,3,133,17.15262,268,17.86653,177,10x10,OPT,FALSE,opt,64.06,64.07
f.rnd,3,134,45.64416,268,43.73717,177,10x10,OPT,FALSE,opt,69.21,70.01
f.rnd,3,135,35.95566,268,35.15311,177,10x10,OPT,FALSE,opt,69.19,69.48
f.rnd,3,136,23.45649,268,23.73315,177,10x10,OPT,FALSE,opt,69.75,70.14
f.rnd,3,137,20.61344,268,21.44431,177,10x10,OPT,FALSE,opt,69,69.29
f.rnd,3,138,23.7685,268,23.92456,177,10x10,OPT,FALSE,opt,69.66,69.67
f.rnd,3,139,18.19407,268,18.72033,177,10x10,OPT,FALSE,opt,69.99,70.54
f.rnd,3,14,44.92216,268,42.49805,177,10x10,OPT,FALSE,opt,69.75,69.98
f.rnd,3,140,36.87135,268,35.86982,177,10x10,OPT,FALSE,opt,69.15,69.31
f.rnd,3,141,22.53053,268,21.64406,177,10x10,OPT,FALSE,opt,68.87,69.13
f.rnd,3,142,44.11074,268,42.58676,177,10x10,OPT,FALSE,opt,70.04,70.5
f.rnd,3,143,19.14843,268,20.46196,177,10x10,OPT,FALSE,opt,69.08,69.69
f.rnd,3,144,17.25337,268,17.64658,177,10x10,OPT,FALSE,opt,70.17,70.91
f.rnd,3,145,45.62243,268,43.65773,177,10x10,OPT,FALSE,opt,69.2,70.01
f.rnd,3,146,18.81999,268,19.70294,177,10x10,OPT,FALSE,opt,70.18,70.79
f.rnd,3,147,18.76602,268,19.1342,177,10x10,OPT,FALSE,opt,69.14,70
f.rnd,3,148,45.4437,268,45.36858,177,10x10,OPT,FALSE,opt,70.01,70.56
f.rnd,3,149,22.70508,268,22.4484,177,10x10,OPT,FALSE,opt,68.35,68.6
f.rnd,3,15,25.23674,268,23.97709,177,10x10,OPT,FALSE,opt,64.05,65.25
f.rnd,3,150,37.82073,268,37.20779,177,10x10,OPT,FALSE,opt,67.07,67.71
f.rnd,3,151,17.58464,268,17.55978,177,10x10,OPT,FALSE,opt,68.23,68.68
f.rnd,3,152,39.64244,268,38.45327,177,10x10,OPT,FALSE,opt,72.62,73.39
f.rnd,3,153,37.44968,268,37.10257,177,10x10,OPT,FALSE,opt,69.22,69.76
f.rnd,3,154,18.95795,268,19.50856,177,10x10,OPT,FALSE,opt,67.45,68.08
f.rnd,3,155,19.98225,268,19.70496,177,10x10,OPT,FALSE,opt,68.85,69.44
f.rnd,3,156,39.6552,268,38.45327,177,10x10,OPT,FALSE,opt,72.64,73.41
f.rnd,3,157,36.14174,268,35.3171,177,10x10,OPT,FALSE,opt,64.58,65.08
f.rnd,3,158,34.59108,268,33.40418,177,10x10,OPT,FALSE,opt,64.52,65
f.rnd,3,159,18.69549,268,18.4966,177,10x10,OPT,FALSE,opt,63.73,63.65
f.rnd,3,16,17.1362,268,17.36552,177,10x10,OPT,FALSE,opt,70.27,71
f.rnd,3,160,17.21677,268,17.48491,177,10x10,OPT,FALSE,opt,70.18,70.91
f.rnd,3,161,37.2137,268,36.70859,177,10x10,OPT,FALSE,opt,69.96,70.2
f.rnd,3,162,36.86781,268,35.12266,177,10x10,OPT,FALSE,opt,64.05,64.08
f.rnd,3,163,44.08127,268,43.79188,177,10x10,OPT,FALSE,opt,69.63,69.65
f.rnd,3,164,17.16402,268,17.53725,177,10x10,OPT,FALSE,opt,70.17,70.91
f.rnd,3,165,42.9517,268,42.4775,177,10x10,OPT,FALSE,opt,68.19,68.68
f.rnd,3,166,48.4119,268,46.73462,177,10x10,OPT,FALSE,opt,67.18,67.28
f.rnd,3,167,35.42295,268,37.41248,177,10x10,OPT,FALSE,opt,67.16,67.25
f.rnd,3,168,35.51452,268,37.36698,177,10x10,OPT,FALSE,opt,67.2,67.26
f.rnd,3,169,20.45928,268,20.27613,177,10x10,OPT,FALSE,opt,69.55,69.85
f.rnd,3,17,21.65984,268,21.10117,177,10x10,OPT,FALSE,opt,68.51,68.87
f.rnd,3,170,52.8681,268,52.33567,177,10x10,OPT,FALSE,opt,64.83,65.93
f.rnd,3,171,19.50254,268,19.91128,177,10x10,OPT,FALSE,opt,69.92,70.66
f.rnd,3,172,21.69283,268,21.38531,177,10x10,OPT,FALSE,opt,68.97,69.14
f.rnd,3,173,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.98,62.26
f.rnd,3,174,51.85984,268,50.65714,177,10x10,OPT,FALSE,opt,69.8,70.17
f.rnd,3,175,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.5,63.19
f.rnd,3,176,45.08075,268,43.44854,177,10x10,OPT,FALSE,opt,66.98,67.09
f.rnd,3,177,38.22981,268,37.47056,177,10x10,OPT,FALSE,opt,56.36,56.51
f.rnd,3,178,54.98123,268,55.06207,177,10x10,OPT,FALSE,opt,66.75,66.93
f.rnd,3,179,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,62.42,63.58
f.rnd,3,18,26.64194,268,25.887,177,10x10,OPT,FALSE,opt,63.56,64.03
f.rnd,3,180,25.23674,268,23.97709,177,10x10,OPT,FALSE,opt,60.61,61.26
f.rnd,3,181,42.81199,268,41.07137,177,10x10,OPT,FALSE,opt,69.67,69.91
f.rnd,3,182,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.89,62.23
f.rnd,3,183,28.35875,268,28.54745,177,10x10,OPT,FALSE,opt,69.58,69.75
f.rnd,3,184,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.93,63.58
f.rnd,3,185,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,61.98,62.26
f.rnd,3,186,25.42283,268,24.16601,177,10x10,OPT,FALSE,opt,61.38,62.14
f.rnd,3,187,45.48235,268,43.30373,177,10x10,OPT,FALSE,opt,69.53,69.87
f.rnd,3,188,52.44865,268,51.40774,177,10x10,OPT,FALSE,opt,64.86,65.93
f.rnd,3,189,19.49513,268,19.92759,177,10x10,OPT,FALSE,opt,69.91,70.64
f.rnd,3,19,28.32871,268,28.79563,177,10x10,OPT,FALSE,opt,69.94,70.22
f.rnd,3,190,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.49,63.47
f.rnd,3,191,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.54,63.2
f.rnd,3,192,25.23674,268,23.97709,177,10x10,OPT,FALSE,opt,62.43,63.58
f.rnd,3,193,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.89,63.65
f.rnd,3,194,21.17425,268,21.85186,177,10x10,OPT,FALSE,opt,68.19,68.42
f.rnd,3,195,30.40842,268,29.86292,177,10x10,OPT,FALSE,opt,61.56,62.62
f.rnd,3,196,53.38701,268,52.22384,177,10x10,OPT,FALSE,opt,68.05,68.36
f.rnd,3,197,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,65.07,65.78
f.rnd,3,198,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,60.56,61.32
f.rnd,3,199,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,61.1,62.23
f.rnd,3,2,41.94077,268,40.61958,177,10x10,OPT,FALSE,opt,70.31,70.68
f.rnd,3,20,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,62.93,64.16
f.rnd,3,200,24.59329,268,24.4194,177,10x10,OPT,FALSE,opt,60.76,61.46
f.rnd,3,201,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,65.08,65.78
f.rnd,3,202,47.74278,268,45.58514,177,10x10,OPT,FALSE,opt,67.16,67.28
f.rnd,3,203,34.96131,268,35.97236,177,10x10,OPT,FALSE,opt,67.09,67.17
f.rnd,3,204,55.05459,268,54.05327,177,10x10,OPT,FALSE,opt,66.56,66.57
f.rnd,3,205,19.45444,268,20.06615,177,10x10,OPT,FALSE,opt,69.93,70.65
f.rnd,3,206,30.65264,268,30.80638,177,10x10,OPT,FALSE,opt,69.8,70.14
f.rnd,3,207,28.23838,268,27.75368,177,10x10,OPT,FALSE,opt,66.69,66.91
f.rnd,3,208,27.98849,268,28.57766,177,10x10,OPT,FALSE,opt,69.56,69.75
f.rnd,3,209,20.29946,268,20.2568,177,10x10,OPT,FALSE,opt,69.84,70.57
f.rnd,3,21,45.19332,268,45.10282,177,10x10,OPT,FALSE,opt,69.69,70.18
f.rnd,3,210,49.4427,268,48.83163,177,10x10,OPT,FALSE,opt,68.06,68.37
f.rnd,3,211,32.5529,268,32.2124,177,10x10,OPT,FALSE,opt,67.18,67.32
f.rnd,3,212,20.46219,268,20.8746,177,10x10,OPT,FALSE,opt,66.27,66.39
f.rnd,3,213,29.35339,268,30.84532,177,10x10,OPT,FALSE,opt,66.62,66.59
f.rnd,3,214,45.49849,268,44.03087,177,10x10,OPT,FALSE,opt,69.1,69.89
f.rnd,3,215,38.48261,268,37.26976,177,10x10,OPT,FALSE,opt,69.15,69.38
f.rnd,3,216,42.13549,268,41.52217,177,10x10,OPT,FALSE,opt,66.1,66.17
f.rnd,3,217,41.40019,268,40.15646,177,10x10,OPT,FALSE,opt,68.78,69.17
f.rnd,3,218,18.75056,268,19.68907,177,10x10,OPT,FALSE,opt,69.11,69.89
f.rnd,3,219,23.01988,268,23.24,177,10x10,OPT,FALSE,opt,67.36,67.76
f.rnd,3,22,30.02849,268,30.8917,177,10x10,OPT,FALSE,opt,69.69,70.17
f.rnd,3,220,29.9602,268,31.16983,177,10x10,OPT,FALSE,opt,66.57,66.56
f.rnd,3,221,26.80028,268,27.77345,177,10x10,OPT,FALSE,opt,68.76,69.54
f.rnd,3,222,47.1236,268,46.43131,177,10x10,OPT,FALSE,opt,68.77,69.53
f.rnd,3,223,26.9021,268,27.9716,177,10x10,OPT,FALSE,opt,68.77,69.52
f.rnd,3,224,20.58813,268,20.53595,177,10x10,OPT,FALSE,opt,69.78,70.05
f.rnd,3,225,38.3478,268,37.17251,177,10x10,OPT,FALSE,opt,64.69,65.82
f.rnd,3,226,17.75964,268,17.72478,177,10x10,OPT,FALSE,opt,70.21,70.88
f.rnd,3,227,40.48468,268,39.61805,177,10x10,OPT,FALSE,opt,69,69.6
f.rnd,3,228,41.39458,268,40.37501,177,10x10,OPT,FALSE,opt,63.54,64.36
f.rnd,3,229,27.73398,268,27.83917,177,10x10,OPT,FALSE,opt,70.33,70.73
f.rnd,3,23,30.08828,268,30.46003,177,10x10,OPT,FALSE,opt,69.69,70.17
f.rnd,3,230,24.45265,268,23.95524,177,10x10,OPT,FALSE,opt,62.7,63.52
f.rnd,3,231,43.1913,268,42.70086,177,10x10,OPT,FALSE,opt,68.3,68.85
f.rnd,3,232,23.60029,268,22.84114,177,10x10,OPT,FALSE,opt,62.58,63.81
f.rnd,3,233,46.14028,268,46.56577,177,10x10,OPT,FALSE,opt,68.62,69.34
f.rnd,3,234,39.17212,268,38.70804,177,10x10,OPT,FALSE,opt,63.13,64.6
f.rnd,3,235,25.23674,268,23.97709,177,10x10,OPT,FALSE,opt,62.37,63.44
