Problem,Dimension,Track,Scaled,Prob,NrFeat,Model,Validation.Acc,Training.Acc,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totproc,phi.wait,phi.mac,phi.macOps,phi.macfree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
j.rndn,10x10,OPT,F,bcs,1,10,44.87,54.48,0,0,0,0,0,0,0,0,0,0.00256086556020282,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,1,11,45.48,54.69,0,0,0,0,0,0,0,0,0,0,-0.0057888238421512,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,1,12,42.36,52.14,0,0,0,0,0,0,0,0,0,0,0,0,0.00052819871282023,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,1,13,43.78,53.72,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00161578976743268,0,0,0,0
j.rndn,10x10,OPT,F,bcs,1,14,42.36,52.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000502404400741886,0,0,0
j.rndn,10x10,OPT,F,bcs,1,15,49.5,52.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134224593990387,0,0
j.rndn,10x10,OPT,F,bcs,1,16,39.84,55.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239851366814418,0
j.rndn,10x10,OPT,F,bcs,2,1,44.62,54.43,0.00162559429701913,0.00203885119847178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,2,44.7,54.45,0,0,0.00191383946695629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,3,44.5,54.39,0,-0.000987920830689081,-0.000997139520457339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,4,39.94,55.82,0.000577097206368257,0,0,0.235764172965734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,5,39.5,54.52,0,-0.000643405310842009,0,0.232353674580066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,6,39.4,54.32,0,0,-0.000736856682998289,0.23548950774745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,7,41.13,52.67,-0.00070533014269581,0,0,0,-0.000708244266634862,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,8,47.21,54.94,0,0.0025514522177792,0,0,-0.000607937114734593,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,9,47.47,55.27,0,0,-0.00269667422919959,0,0.000650030806078739,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,10,40.19,54.62,0,0,0,-0.283350775433961,0.00215364876284618,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,11,50.09,51.85,0.00870406462608762,0,0,0,0,-0.00772874464442146,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,12,44.28,53.53,0,-0.00200308930088509,0,0,0,0.00691516766784517,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,13,44.39,53.55,0,0,-0.00195264760182446,0,0,0.00712126497403916,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,14,39.93,55.85,0,0,0,0.234144839553486,0,-0.00755492545832748,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,15,44.31,51.52,0,0,0,0,0.000669475805962191,-0.00701991426214693,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,16,55.09,51.2,0.00167548096400668,0,0,0,0,0,0.000561196676561777,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,17,47.19,54.94,0,-0.00201144000380847,0,0,0,0,-0.000621088504621623,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,18,47.59,55.13,0,0,-0.00199641349857641,0,0,0,-0.000744068007904487,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,19,40.88,55.45,0,0,0,0.264920020980549,0,0,0.00301563575599992,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,20,47.34,54.89,0,0,0,0,0.00199991694426175,0,0.00268113564328074,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,21,51.94,51.96,0,0,0,0,0,0.00662687802304055,-0.000511346213646768,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,22,49.52,50.39,0.00162179334422903,0,0,0,0,0,0,-0.00264714458644612,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,23,44.33,54.28,0,0.00185499378852738,0,0,0,0,0,-0.00306028136391194,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,24,44.72,54.42,0,0,0.00211704812505651,0,0,0,0,-0.00208394524016216,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,25,40.04,55.56,0,0,0,-0.233743843908374,0,0,0,0.003952532198695,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,26,41.23,52.41,0,0,0,0,-0.000722338030425408,0,0,0.00326943291694984,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,27,50.24,51.63,0,0,0,0,0,-0.00692304462348924,0,-0.00336503756221425,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,28,54.03,51.1,0,0,0,0,0,0,-0.000555573494704982,0.00384901431385016,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,29,49.57,52.58,-0.00264611727969553,0,0,0,0,0,0,0,0.134878954394261,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,30,44.04,53.85,0,-0.00205772198215641,0,0,0,0,0,0,0.136481658987311,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,31,44.27,54.23,0,0,0.00216835398421692,0,0,0,0,0,-0.139475137691884,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,32,40.09,56.31,0,0,0,0.216282080955075,0,0,0,0,-0.0872315179980833,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,33,46.45,53.53,0,0,0,0,-0.000299574342538258,0,0,0,0.131596633173986,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,34,49.25,52.63,0,0,0,0,0,-0.00729842466697326,0,0,-0.13392167381288,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,35,52.41,51.84,0,0,0,0,0,0,0.00173671537886614,0,-0.155031666995246,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,36,49.34,52.05,0,0,0,0,0,0,0,0.00405058724968532,0.13603028549808,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,37,44.75,54.18,-0.00392760632631189,0,0,0,0,0,0,0,0,0.0051151545545156,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,38,45.89,54.52,0,-0.00095850277877308,0,0,0,0,0,0,0,0.0059412483617419,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,39,45.76,54.49,0,0,-0.000930092646475023,0,0,0,0,0,0,0.00603604566575508,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,40,40.28,56.92,0,0,0,0.218946885132988,0,0,0,0,0,0.00194772098213028,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,41,47.8,55.55,0,0,0,0,-0.000788730129339146,0,0,0,0,0.00586698584003314,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,42,44.35,54.76,0,0,0,0,0,-0.00733404762209435,0,0,0,0.00518921195158213,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,43,47.09,55.55,0,0,0,0,0,0,0.000808398998458516,0,0,0.00491527381208072,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,44,44.89,54.52,0,0,0,0,0,0,0,0.00138822458961871,0,-0.00494224528140371,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,45,43.68,55.03,0,0,0,0,0,0,0,0,0.146709492536348,-0.00568347801612379,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,46,45.85,54.49,-0.00971330430343832,0,0,0,0,0,0,0,0,0,0.0121256254193129,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,47,49.12,55.5,0,-0.00180122153717664,0,0,0,0,0,0,0,0,0.0139783937412293,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,48,49.19,55.24,0,0,0.00185963274176455,0,0,0,0,0,0,0,-0.0140496357590672,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,49,40.98,57.54,0,0,0,-0.200168214331657,0,0,0,0,0,0,-0.00857673788671796,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,50,50.62,56.37,0,0,0,0,-0.00128502052877174,0,0,0,0,0,0.0136151563917756,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,51,46.32,55.5,0,0,0,0,0,-0.00836339948377531,0,0,0,0,0.011918690023111,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,52,47.94,55.92,0,0,0,0,0,0,0.000917276861565766,0,0,0,0.0116664443403407,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,53,45.51,54.79,0,0,0,0,0,0,0,0.00346099213496963,0,0,-0.0116357160358763,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,54,45.4,55.9,0,0,0,0,0,0,0,0,0.156298180539993,0,-0.0126617860997444,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,55,49.73,55.45,0,0,0,0,0,0,0,0,0,-0.00468060288345203,0.0172353335394758,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,56,42.81,52.65,-0.00175518755374229,0,0,0,0,0,0,0,0,0,0,0,0.00111950748809377,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,57,42.06,53.73,0,0.00176823365551338,0,0,0,0,0,0,0,0,0,0,-0.000499505369917567,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,58,42.77,54.05,0,0,0.00188490096629359,0,0,0,0,0,0,0,0,0,-0.000378473262412071,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,59,39.75,54.76,0,0,0,0.244621529865742,0,0,0,0,0,0,0,0,0.000699188217058276,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,60,40.79,51.3,0,0,0,0,0.000301036751848165,0,0,0,0,0,0,0,-0.000882092520136485,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,61,46.13,51.69,0,0,0,0,0,0.00659988131812351,0,0,0,0,0,0,0.00107435189939424,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,62,46.52,53.31,0,0,0,0,0,0,0.00102767319581094,0,0,0,0,0,-0.00143868949716539,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,63,43.15,52.54,0,0,0,0,0,0,0,-0.00326614650639544,0,0,0,0,-0.00105733692837304,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,64,47.18,53.55,0,0,0,0,0,0,0,0,0.134026907990655,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,65,44.01,54.19,0,0,0,0,0,0,0,0,0,0.00492346764736267,0,0,-0.000207602300318393,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,66,47,55.26,0,0,0,0,0,0,0,0,0,0,0.0121456174673562,0,0.000369198078565053,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,67,43.85,53.97,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00319506871119593,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,68,43.21,54.08,0,-0.000672679352156198,0,0,0,0,0,0,0,0,0,0,0,-0.00314109658940764,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,69,43.26,54.31,0,0,-0.000709725761653399,0,0,0,0,0,0,0,0,0,0,-0.00310726004336805,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,70,40.15,57.05,0,0,0,0.202161539932764,0,0,0,0,0,0,0,0,0,0.00186463292756145,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,71,46.48,54.51,0,0,0,0,-0.000754051340901699,0,0,0,0,0,0,0,0,0.00356191247963416,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,72,44.2,54.15,0,0,0,0,0,-0.00744313050425805,0,0,0,0,0,0,0,0.00335648287431448,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,73,46.48,54.71,0,0,0,0,0,0,0.00218707191514778,0,0,0,0,0,0,0.00367615649479308,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,74,43.95,53.73,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00329584132043759,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,75,43.94,53.63,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330808011831042,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,76,43.39,54.7,0,0,0,0,0,0,0,0,0,-0.00268973025607253,0,0,0,-0.00281474010957059,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,77,43.9,55.55,0,0,0,0,0,0,0,0,0,0,-0.00967883937346359,0,0,-0.00239803578219802,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,78,44.64,53.94,0,0,0,0,0,0,0,0,0,0,0,0,-0.000958809548459033,-0.00354036041609203,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,79,42.84,52.66,-0.00152016825651816,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00103059949718679,0,0,0
j.rndn,10x10,OPT,F,bcs,2,80,42.09,53.71,0,-0.0018779521420638,0,0,0,0,0,0,0,0,0,0,0,0,-0.000510397165814318,0,0,0
j.rndn,10x10,OPT,F,bcs,2,81,42.64,54.12,0,0,0.00167412534452427,0,0,0,0,0,0,0,0,0,0,0,0.000430396209734522,0,0,0
j.rndn,10x10,OPT,F,bcs,2,82,39.75,54.76,0,0,0,0.242266971235066,0,0,0,0,0,0,0,0,0,0,-0.00076190171962579,0,0,0
j.rndn,10x10,OPT,F,bcs,2,83,40.72,51.41,0,0,0,0,-0.000373439291078895,0,0,0,0,0,0,0,0,0,-0.0008610484667497,0,0,0
j.rndn,10x10,OPT,F,bcs,2,84,46.21,51.64,0,0,0,0,0,0.00708317881925009,0,0,0,0,0,0,0,0,-0.00106035093597986,0,0,0
j.rndn,10x10,OPT,F,bcs,2,85,46.57,53.31,0,0,0,0,0,0,-0.00100123369377683,0,0,0,0,0,0,0,-0.0014008335099112,0,0,0
j.rndn,10x10,OPT,F,bcs,2,86,43.14,52.48,0,0,0,0,0,0,0,-0.00309716210784448,0,0,0,0,0,0,0.000935498297609733,0,0,0
j.rndn,10x10,OPT,F,bcs,2,87,47.21,53.8,0,0,0,0,0,0,0,0,0.135142681406044,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,88,44.47,54.34,0,0,0,0,0,0,0,0,0,0.00494966579780863,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,2,89,46.87,55.26,0,0,0,0,0,0,0,0,0,0,-0.0120764475065059,0,0,0,0.000280939029353387,0,0,0
j.rndn,10x10,OPT,F,bcs,2,90,42.36,52.14,0,0,0,0,0,0,0,0,0,0,0,0,-0.000533385423098243,0,0.000533385423098243,0,0,0
j.rndn,10x10,OPT,F,bcs,2,91,44.5,53.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353832496415538,-0.000789256082086342,0,0,0
j.rndn,10x10,OPT,F,bcs,2,92,49.54,52.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266801755213727,0,0
j.rndn,10x10,OPT,F,bcs,2,93,43.76,54.4,0,0.00224971965079876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270856108747052,0,0
j.rndn,10x10,OPT,F,bcs,2,94,43.95,54.58,0,0,-0.00201841984842234,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026698830285068,0,0
j.rndn,10x10,OPT,F,bcs,2,95,40.11,56.33,0,0,0,0.217084300509409,0,0,0,0,0,0,0,0,0,0,0,0.00165985509836632,0,0
j.rndn,10x10,OPT,F,bcs,2,96,47.28,53.65,0,0,0,0,-0.000315311847612185,0,0,0,0,0,0,0,0,0,0,-0.0025655841365654,0,0
j.rndn,10x10,OPT,F,bcs,2,97,49.24,52.83,0,0,0,0,0,0.00716171126516374,0,0,0,0,0,0,0,0,0,-0.00269128267960503,0,0
j.rndn,10x10,OPT,F,bcs,2,98,52.16,52.1,0,0,0,0,0,0,0.00162193018738424,0,0,0,0,0,0,0,0,0.0029150689968528,0,0
j.rndn,10x10,OPT,F,bcs,2,99,49.46,52.23,0,0,0,0,0,0,0,0.00260682423482154,0,0,0,0,0,0,0,-0.00261496181843685,0,0
j.rndn,10x10,OPT,F,bcs,2,100,49.5,52.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269251322164795,0,0
j.rndn,10x10,OPT,F,bcs,2,101,43.52,55.23,0,0,0,0,0,0,0,0,0,0.00533541859897468,0,0,0,0,0,0.00289060463338359,0,0
j.rndn,10x10,OPT,F,bcs,2,102,45.4,56.01,0,0,0,0,0,0,0,0,0,0,-0.0124750160248738,0,0,0,0,-0.00300451433511408,0,0
j.rndn,10x10,OPT,F,bcs,2,103,48.62,53.79,0,0,0,0,0,0,0,0,0,0,0,0,-0.000129653103217657,0,0,0.00261735672071964,0,0
j.rndn,10x10,OPT,F,bcs,2,104,43.3,54.32,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482992707856371,0,0.00185947942731992,0,0
j.rndn,10x10,OPT,F,bcs,2,105,48.43,53.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000195137152851377,-0.00255267999457828,0,0
j.rndn,10x10,OPT,F,bcs,2,106,39.85,55.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480088308211489,0
j.rndn,10x10,OPT,F,bcs,2,107,39.71,55.25,0,0.000811409325148541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496930774955602,0
j.rndn,10x10,OPT,F,bcs,2,108,39.69,55.28,0,0,-0.000794976355008585,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503076590714188,0
j.rndn,10x10,OPT,F,bcs,2,109,39.84,55.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480177850919183,0
j.rndn,10x10,OPT,F,bcs,2,110,40.5,54.92,0,0,0,0,-0.00215462660468904,0,0,0,0,0,0,0,0,0,0,0,-0.00575727091464386,0
j.rndn,10x10,OPT,F,bcs,2,111,40.21,55.99,0,0,0,0,0,0.00481199849710661,0,0,0,0,0,0,0,0,0,0,0.00467269936480953,0
j.rndn,10x10,OPT,F,bcs,2,112,40.5,55.98,0,0,0,0,0,0,-0.00306056037630249,0,0,0,0,0,0,0,0,0,0.00557130646922975,0
j.rndn,10x10,OPT,F,bcs,2,113,39.8,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481058573831706,0
j.rndn,10x10,OPT,F,bcs,2,114,40.08,56.42,0,0,0,0,0,0,0,0,0.0892670939865524,0,0,0,0,0,0,0,0.00443324710941843,0
j.rndn,10x10,OPT,F,bcs,2,115,39.9,56.89,0,0,0,0,0,0,0,0,0,-0.00211002626578352,0,0,0,0,0,0,0.00448464819373295,0
j.rndn,10x10,OPT,F,bcs,2,116,40.83,57.69,0,0,0,0,0,0,0,0,0,0,-0.00852689524485144,0,0,0,0,0,0.00413445622555589,0
j.rndn,10x10,OPT,F,bcs,2,117,39.74,55.26,0,0,0,0,0,0,0,0,0,0,0,0,0.000757010518029068,0,0,0,-0.00496538609025382,0
j.rndn,10x10,OPT,F,bcs,2,118,40.16,57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193375683183923,0,0,-0.00421334981967148,0
j.rndn,10x10,OPT,F,bcs,2,119,39.76,55.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000834035905968916,0,-0.00492318480249038,0
j.rndn,10x10,OPT,F,bcs,2,120,40.02,56.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170778432191745,0.00447697344793394,0
j.rndn,10x10,OPT,F,bcs,3,1,44.5,54.39,0,-0.000954453576735238,-0.000960680610102706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,2,39.53,54.49,0,-0.000699163690847429,0,0.235783398367005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,3,39.51,54.42,0.000438796379883199,0,-0.000780921710525184,0.237969053707963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,4,39.39,54.34,0,-0.000236558200889252,0.000945827718732023,-0.240099064398403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,5,47.53,54.93,0,-0.00259172015699132,0,0,0.000703929242610481,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,6,47.52,55.06,-0.00181470917232226,0,0.00265640698097806,0,-0.00070877217605417,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,7,47.54,55.11,0,-0.00132405640333509,-0.00133881952913024,0,0.000712630215252499,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,8,40.14,54.47,0.000868270227525017,0,0,-0.286034264991038,0.00220860726986012,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,9,40.32,54.75,0,0.00204697691625857,0,0.282673534985247,-0.003129159080828,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,10,40.45,54.95,0,0,0.00200578675879615,0.279620003803712,-0.00306265320624404,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,11,44.78,53.64,-0.00862205393817944,-0.00197294191647838,0,0,0,0.00766470350807489,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,12,44.82,53.56,0.00695627955636742,0,0.00190317147858038,0,0,-0.00765951346211953,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,13,44.83,53.57,0,0.00710927065393947,-0.00908010179423688,0,0,0.00794088351942613,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,14,40.01,56.11,0.00871001907019906,0,0,0.236110217738145,0,-0.00832814200003214,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,15,39.98,55.56,0,-0.000775250012186057,0,0.244779362853768,0,-0.00726039537421519,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,16,39.98,55.53,0,0,-0.000734038929751276,0.24670285166689,0,-0.00697843874933568,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,17,44.96,51.96,-0.00980988890114765,0,0,0,-0.000641243396486716,0.00818422868380142,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,18,45.81,53.79,0,0.00246217937512095,0,0,-0.000565631159502459,-0.0067517631639012,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,19,46.03,53.87,0,0,-0.00261742921527473,0,0.000654617660978973,0.00686484244960888,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,20,40.82,55.34,0,0,0,0.288895308907276,-0.00216241848036308,-0.0067121313558458,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,21,47.58,55.08,0.00141718176472175,0.00200300666527121,0,0,0,0,0.000751645609272689,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,22,47.5,55.06,-0.000706219054047462,0,0.00196187620608831,0,0,0,0.000700506439209471,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,23,47.33,54.88,0,-0.00206203263093484,0,0,0,0,-0.000721054064291186,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,24,40.71,55.29,-0.0010106532725824,0,0,0.267821742583755,0,0,0.00312178171558033,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,25,40.38,54.74,0,0.00119852802060028,0,-0.286181039024042,0,0,-0.00321709374574598,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,26,40.34,54.67,0,0,-0.00125004198586436,0.287299854430551,0,0,0.00333965050219162,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,bcs,3,27,47.23,55.02,-0.000259363251399591,0,0,0,-0.00182789093855233,0,-0.00242872377558958,0,0,0,0,0,0,0,0,0,0,0
