Problem,Dimension,Track,Scaled,Prob,NrFeat,Model,Validation.Acc,Training.Acc,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totproc,phi.wait,phi.mac,phi.macOps,phi.macfree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
j.rndn,10x10,OPT,F,wcs,2,9,48.5,54.8,0,0,-0.00314323923482776,0,0.00126524017433698,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,10,40.58,54.65,0,0,0,0.247838710586309,-0.00237913575797789,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,11,50.23,51.89,0.0105206743840162,0,0,0,0,-0.00742624100690519,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,12,44.3,53.52,0,-0.00171961269109734,0,0,0,0.00600340371142587,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,13,44.4,53.55,0,0,-0.00188696707969329,0,0,0.00686620882439606,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,14,39.99,55.87,0,0,0,-0.187656997512673,0,0.00656127969645293,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,15,46.51,51.54,0,0,0,0,-0.000270808113306056,0.00621924004977989,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,16,55.08,51.34,-0.00484148671996954,0,0,0,0,0,-0.00117431944273304,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,17,48.4,54.5,0,0.00181238279448085,0,0,0,0,0.00126030548386767,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,18,48.41,54.85,0,0,-0.00183267700162693,0,0,0,-0.0011852899624484,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,19,41.55,55.51,0,0,0,0.232376601493585,0,0,0.00360948943797046,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,20,48.37,54.52,0,0,0,0,-0.00180906458874349,0,-0.00304046133809015,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,21,53.44,52.17,0,0,0,0,0,-0.00604774178502821,0.0010699071104532,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,22,49.9,50.34,-0.00472554672300353,0,0,0,0,0,0,0.00228847182408539,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,23,44.33,54.2,0,-0.00168762370374914,0,0,0,0,0,0.0014615148103479,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,24,44.74,54.36,0,0,-0.00184557383763679,0,0,0,0,0.00172867256443394,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,25,40.04,55.56,0,0,0,-0.189941708484216,0,0,0,0.00248726313468459,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,26,42.51,51.04,0,0,0,0,0.000195958015365711,0,0,-0.00267127819191876,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,27,50.21,51.62,0,0,0,0,0,0.00643132830542918,0,0.00272612219200604,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,28,54.38,50.86,0,0,0,0,0,0,0.00117482550086899,-0.00315280443364098,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,29,49.69,52.59,-0.00595002312684943,0,0,0,0,0,0,0,0.0892494068743725,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,30,43.07,54.02,0,0.00201398823376301,0,0,0,0,0,0,-0.0948844690307077,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,31,43.42,54.55,0,0,-0.00198988055444009,0,0,0,0,0,0.0933899639219558,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,32,39.98,56.35,0,0,0,-0.177160863626146,0,0,0,0,0.0487137360699209,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,33,46.42,53.23,0,0,0,0,0,0,0,0,0.0905503813236691,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,34,49.29,52.74,0,0,0,0,0,0.00645712831694347,0,0,0.0902565298070102,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,35,53.66,52.09,0,0,0,0,0,0,-0.00214306592878159,0,0.114575314775152,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,36,49.34,52.05,0,0,0,0,0,0,0,0.00357884509505468,0.0899867588893767,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,37,44.8,54.48,0.00144530017181984,0,0,0,0,0,0,0,0,-0.00435782194162239,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,38,45.76,54.52,0,0.000836054115479278,0,0,0,0,0,0,0,-0.00548439906403452,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,39,46.01,54.49,0,0,-0.000924560040288225,0,0,0,0,0,0,0.00539255867984945,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,40,40.31,56.86,0,0,0,0.170554976214706,0,0,0,0,0,0.00217122054963938,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,41,49.09,55.39,0,0,0,0,-0.00126564340053795,0,0,0,0,0.00586545114790021,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,42,44.36,54.72,0,0,0,0,0,-0.00692717111569036,0,0,0,0.00453080224204967,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,43,47.67,55.36,0,0,0,0,0,0,-0.0013772918150394,0,0,-0.00454720885409229,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,44,44.88,54.53,0,0,0,0,0,0,0,-0.00186526511137785,0,0.00462042013993948,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,45,43.65,55.34,0,0,0,0,0,0,0,0,0.102338883448133,-0.00475434558342216,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,46,45.66,54.56,-0.00636447104245075,0,0,0,0,0,0,0,0,0,0.010861428483248,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,47,49.69,55.54,0,-0.00194381870317975,0,0,0,0,0,0,0,0,0.0130715150805634,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,48,49.94,55.32,0,0,-0.0021225309443805,0,0,0,0,0,0,0,0.013327641385798,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,49,41.1,57.61,0,0,0,0.15239646839834,0,0,0,0,0,0,0.0081498542333567,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,50,51.63,56.43,0,0,0,0,-0.00163095933312618,0,0,0,0,0,0.0130360931185005,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,51,46.31,55.49,0,0,0,0,0,-0.00791485584135605,0,0,0,0,0.0108376677460266,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,52,48.43,55.98,0,0,0,0,0,0,-0.00149974637345724,0,0,0,-0.0107763487133531,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,53,45.44,54.73,0,0,0,0,0,0,0,0,0,0,0.010775354524847,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,54,45.33,55.89,0,0,0,0,0,0,0,0,-0.110607536333506,0,0.0113393479375772,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,55,49.98,55.51,0,0,0,0,0,0,0,0,0,-0.00469618827637849,0.0159946674993207,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,56,44.33,51.1,-0.0040413808304298,0,0,0,0,0,0,0,0,0,0,0,0.000388558958524189,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,57,45.71,54.44,0,0.00184554239161195,0,0,0,0,0,0,0,0,0,0,0.000112025114417396,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,58,45.93,54.87,0,0,0.00187716051303261,0,0,0,0,0,0,0,0,0,0.000203573745683559,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,59,39.85,54.73,0,0,0,-0.20319732063013,0,0,0,0,0,0,0,0,-0.00115620667286081,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,60,40.89,51.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.000398541847805108,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,61,47.51,51.65,0,0,0,0,0,0.00622508537398473,0,0,0,0,0,0,0.000462548512245966,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,62,49.94,53.09,0,0,0,0,0,0,-0.00157121210972902,0,0,0,0,0,0.000931545860889826,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,63,43.15,52.35,0,0,0,0,0,0,0,-0.00225084975696411,0,0,0,0,-0.000447103004479746,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,64,52.04,50.27,0,0,0,0,0,0,0,0,-0.0968722970698101,0,0,0,0.000367731233918041,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,65,45.95,54.86,0,0,0,0,0,0,0,0,0,-0.00457409453144791,0,0,-0.000276244866611461,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,66,48.14,55.6,0,0,0,0,0,0,0,0,0,0,0.0111617988290648,0,0.000940601618141985,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,67,44.24,54.42,0.00487570732389276,0,0,0,0,0,0,0,0,0,0,0,0,0.0024364130680758,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,68,43,54.36,0,-0.00104376508335282,0,0,0,0,0,0,0,0,0,0,0,-0.00222869995150945,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,69,43.1,54.57,0,0,0.000948308017496126,0,0,0,0,0,0,0,0,0,0,0.00218786097189789,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,70,40.1,57.02,0,0,0,-0.165177734489776,0,0,0,0,0,0,0,0,0,-0.001217906056419,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,71,47.14,54.46,0,0,0,0,0.000758937792577792,0,0,0,0,0,0,0,0,-0.00268097431501481,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,72,44.46,54.09,0,0,0,0,0,-0.00660612371917955,0,0,0,0,0,0,0,0.00243102999098936,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,73,47.44,54.67,0,0,0,0,0,0,-0.00246666167321236,0,0,0,0,0,0,-0.0029780117141838,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,74,44.01,53.82,0,0,0,0,0,0,0,-0.00241793876944096,0,0,0,0,0,0.00242572527260214,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,75,43.26,54.28,0,0,0,0,0,0,0,0,0.0498987188607406,0,0,0,0,0.00320071734148609,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,76,43.54,55.24,0,0,0,0,0,0,0,0,0,-0.00299923108083155,0,0,0,-0.0018629255662419,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,77,44.06,55.49,0,0,0,0,0,0,0,0,0,0,-0.00947280665662853,0,0,-0.00150704957622014,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,78,45.3,53.89,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130312050551935,-0.00292318905108278,0,0,0,0
j.rndn,10x10,OPT,F,wcs,2,79,44.11,51.32,-0.00364802369802293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00040142434516779,0,0,0
j.rndn,10x10,OPT,F,wcs,2,80,45.93,54.49,0,0.00187339497462631,0,0,0,0,0,0,0,0,0,0,0,0,-0.000197470579135601,0,0,0
j.rndn,10x10,OPT,F,wcs,2,81,45.97,54.87,0,0,0.00175024722043985,0,0,0,0,0,0,0,0,0,0,0,-0.000197164653496952,0,0,0
j.rndn,10x10,OPT,F,wcs,2,82,39.88,54.7,0,0,0,-0.203953974461741,0,0,0,0,0,0,0,0,0,0,0.00128254065479427,0,0,0
j.rndn,10x10,OPT,F,wcs,2,83,40.74,51.37,0,0,0,0,0.000117110060476928,0,0,0,0,0,0,0,0,0,0.000281036625392588,0,0,0
j.rndn,10x10,OPT,F,wcs,2,84,47.52,51.67,0,0,0,0,0,0.00649077771396727,0,0,0,0,0,0,0,0,-0.000479580488344738,0,0,0
j.rndn,10x10,OPT,F,wcs,2,85,49.59,53.14,0,0,0,0,0,0,0.00142560715102761,0,0,0,0,0,0,0,0.000959562419613382,0,0,0
j.rndn,10x10,OPT,F,wcs,2,86,43.15,52.37,0,0,0,0,0,0,0,-0.00248059888975245,0,0,0,0,0,0,0.000521470865442028,0,0,0
j.rndn,10x10,OPT,F,wcs,2,87,51.96,50.38,0,0,0,0,0,0,0,0,-0.0920068750811564,0,0,0,0,0,-0.00033722390606215,0,0,0
j.rndn,10x10,OPT,F,wcs,2,88,46.15,54.94,0,0,0,0,0,0,0,0,0,-0.00443683684048311,0,0,0,0,0.000385933152897063,0,0,0
j.rndn,10x10,OPT,F,wcs,2,89,48.01,55.54,0,0,0,0,0,0,0,0,0,0,0.0110801869813582,0,0,0,-0.000804294230580643,0,0,0
j.rndn,10x10,OPT,F,wcs,2,90,42.36,52.14,0,0,0,0,0,0,0,0,0,0,0,0,-0.000194680701399099,0,0.000194680701399099,0,0,0
j.rndn,10x10,OPT,F,wcs,2,91,45.35,53.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00283822310945001,-0.00131779037886092,0,0,0
j.rndn,10x10,OPT,F,wcs,2,92,49.56,52.67,0.00317630426021901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171066932151809,0,0
j.rndn,10x10,OPT,F,wcs,2,93,43.3,54.48,0,0.00194437586641703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181454939814493,0,0
j.rndn,10x10,OPT,F,wcs,2,94,43.41,54.78,0,0,-0.00195927073900698,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180563867759725,0,0
j.rndn,10x10,OPT,F,wcs,2,95,39.99,56.37,0,0,0,0.178452838928688,0,0,0,0,0,0,0,0,0,0,0,0.00096638787669111,0,0
j.rndn,10x10,OPT,F,wcs,2,96,48.47,53.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175286965259706,0,0
j.rndn,10x10,OPT,F,wcs,2,97,49.34,52.81,0,0,0,0,0,0.00646660655052955,0,0,0,0,0,0,0,0,0,-0.00175952758250459,0,0
j.rndn,10x10,OPT,F,wcs,2,98,54.15,52.8,0,0,0,0,0,0,0.00210026228863601,0,0,0,0,0,0,0,0,0.00226086704076548,0,0
j.rndn,10x10,OPT,F,wcs,2,99,49.33,52.17,0,0,0,0,0,0,0,-0.00414822312524884,0,0,0,0,0,0,0,0.00180577784865442,0,0
j.rndn,10x10,OPT,F,wcs,2,100,49.5,52.32,0,0,0,0,0,0,0,0,-0.00175813593241811,0,0,0,0,0,0,0.00172886928902281,0,0
j.rndn,10x10,OPT,F,wcs,2,101,43.55,55.4,0,0,0,0,0,0,0,0,0,0.00488876611841683,0,0,0,0,0,0.0019786594210053,0,0
j.rndn,10x10,OPT,F,wcs,2,102,45.38,55.93,0,0,0,0,0,0,0,0,0,0,0.0112002607050701,0,0,0,0,0.00210705352600848,0,0
j.rndn,10x10,OPT,F,wcs,2,103,51.78,50.42,0,0,0,0,0,0,0,0,0,0,0,0,-0.000368148449986777,0,0,-0.00180342231997501,0,0
j.rndn,10x10,OPT,F,wcs,2,104,43.19,54.51,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400936640717075,0,0.00199725216066697,0,0
j.rndn,10x10,OPT,F,wcs,2,105,51.63,50.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341729810814327,-0.00176762808449173,0,0
j.rndn,10x10,OPT,F,wcs,2,106,39.89,55.91,0.00382265878866818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389060067041135,0
j.rndn,10x10,OPT,F,wcs,2,107,39.71,55.33,0,-0.000553688540739894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401795000114482,0
j.rndn,10x10,OPT,F,wcs,2,108,39.64,55.48,0,0,-0.000363097077453026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390716399230102,0
j.rndn,10x10,OPT,F,wcs,2,109,39.84,55.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00382826814771616,0
j.rndn,10x10,OPT,F,wcs,2,110,41.23,54.83,0,0,0,0,0.00246669775335525,0,0,0,0,0,0,0,0,0,0,0,0.00510238631712954,0
j.rndn,10x10,OPT,F,wcs,2,111,40.41,55.95,0,0,0,0,0,0.00484778259582372,0,0,0,0,0,0,0,0,0,0,0.00380890488758745,0
j.rndn,10x10,OPT,F,wcs,2,112,41.51,56.11,0,0,0,0,0,0,-0.00360169095230894,0,0,0,0,0,0,0,0,0,0.00480628698591716,0
j.rndn,10x10,OPT,F,wcs,2,113,39.8,55.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038483624060361,0
j.rndn,10x10,OPT,F,wcs,2,114,39.83,56.5,0,0,0,0,0,0,0,0,-0.0499611281554245,0,0,0,0,0,0,0,-0.00358738119546705,0
j.rndn,10x10,OPT,F,wcs,2,115,39.96,56.88,0,0,0,0,0,0,0,0,0,0.00201420453571639,0,0,0,0,0,0,-0.00350099643551069,0
j.rndn,10x10,OPT,F,wcs,2,116,41.02,57.79,0,0,0,0,0,0,0,0,0,0,-0.00802780887646875,0,0,0,0,0,0.00313432939567038,0
j.rndn,10x10,OPT,F,wcs,2,117,40,55.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125136796348421,0,0,0,0.00403793399962704,0
j.rndn,10x10,OPT,F,wcs,2,118,39.98,57.17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00123078891506911,0,0,0.00335771244844574,0
j.rndn,10x10,OPT,F,wcs,2,119,39.96,55.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118504871754589,0,-0.00401383928222097,0
j.rndn,10x10,OPT,F,wcs,2,120,39.78,56.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000927973319203381,0.00369139894887982,0
j.rndn,10x10,OPT,F,wcs,3,1,44.87,54.34,-0.00238810676458366,0.000313446473350581,-0.00207466029122943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,2,39.72,54.74,-0.00237976396317388,0.000480681650143634,0,-0.190535982402401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,3,39.74,54.82,-0.00380845954829187,0,0.000545897307056891,-0.193396421404583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,4,39.76,54.91,0,-0.00459768784513114,0.00401645714201696,0.191854448225322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,5,48.71,54.74,0.00397266087968137,0.00299530010216869,0,0,-0.00131952989331408,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,6,48.41,54.78,-0.00172444659484803,0,-0.00303761305385902,0,0.00117688620114727,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,7,48.68,54.75,0,-0.000264746239997728,0.00322439932538525,0,-0.00128098156314716,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,8,40.64,54.75,-0.00131404443680587,0,0,-0.249555340192307,0.00236421087051017,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,9,41.33,54.92,0,0.00292777732056072,0,0.247313355308866,-0.00383772562440728,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,10,41.28,55.16,0,0,-0.00274747679279785,-0.239399507391429,0.00357162491947892,0,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,11,45.11,53.66,0.0119326554691699,0.00174506078154319,0,0,0,-0.00746813547013468,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,12,45.04,53.57,0.00966055480500156,0,0.00177595822373377,0,0,-0.00764641619932432,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,13,45.16,53.52,0,-0.0106849775156504,0.0123988859506212,0,0,-0.00784912705423943,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,14,40.38,56.08,-0.01135048835489,0,0,-0.190279798552216,0,0.00827072499617222,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,15,40.19,55.64,0,0.000542623359588523,0,-0.196715928275997,0,0.00688828045582981,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,16,40.13,55.69,0,0,-0.000377933828789909,0.194230649928497,0,-0.00666055028816506,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,17,47.47,52.04,-0.0122779762834756,0,0,0,-0.000312511492589542,0.00770607842320848,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,18,47.01,53.97,0,0.00314054003524704,0,0,-0.00120608300024868,-0.00616497959161005,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,19,47.37,53.98,0,0,0.00303956546638614,0,-0.00127409318009165,-0.00647034185797704,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,20,41.77,55.19,0,0,0,-0.253060584205465,0.00244600676823776,0.00621816262302575,0,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,21,48.43,54.82,-0.00394346789140027,-0.00182004612460882,0,0,0,0,-0.00116036570557496,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,22,48.56,54.8,0.00212158494563148,0,0.00173022521777677,0,0,0,0.0011929310924622,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,23,48.56,54.8,0,-0.00202458586938518,0.00371217099744882,0,0,0,0.00117026626755017,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,24,41.59,55.89,0.00269287127541962,0,0,0.233715076361685,0,0,0.00361353804822426,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,25,41.21,54.91,0,0.000946131224140881,0,-0.245168817205987,0,0,-0.00367882107556376,0,0,0,0,0,0,0,0,0,0,0
j.rndn,10x10,OPT,F,wcs,3,26,41.17,54.79,0,0,0.000939215525085838,-0.245509488171879,0,0,-0.00369672089259523,0,0,0,0,0,0,0,0,0,0,0
