Problem,NrFeat,Model,Training.Rho,NTrain,Validation.Rho,NTest,Dimension,Track,Scaled,Prob,Validation.Acc,Training.Acc
j.rndn,2,43,42.65778,300,41.45053,200,10x10,OPT,FALSE,equal,47.86,55.21
j.rndn,2,44,26.27929,300,25.72607,200,10x10,OPT,FALSE,equal,44.95,54.43
j.rndn,2,45,25.79468,300,24.87806,200,10x10,OPT,FALSE,equal,43.7,55.44
j.rndn,2,46,24.90825,300,24.35849,200,10x10,OPT,FALSE,equal,45.59,54.57
j.rndn,2,47,26.45531,300,26.42986,200,10x10,OPT,FALSE,equal,49.89,55.55
j.rndn,2,48,26.27929,300,25.72607,200,10x10,OPT,FALSE,equal,49.9,55.32
j.rndn,2,49,13.89285,300,13.58173,200,10x10,OPT,FALSE,equal,41.22,57.6
j.rndn,2,5,24.97912,300,24.05879,200,10x10,OPT,FALSE,equal,39.49,54.56
j.rndn,2,50,45.07827,300,42.47413,200,10x10,OPT,FALSE,equal,52.01,56.42
j.rndn,2,51,35.27227,300,34.56949,200,10x10,OPT,FALSE,equal,46.32,55.5
j.rndn,2,52,42.3363,300,40.53459,200,10x10,OPT,FALSE,equal,48.49,56.01
j.rndn,2,53,26.13756,300,25.6874,200,10x10,OPT,FALSE,equal,45.52,54.74
j.rndn,2,54,30.69679,300,30.93391,200,10x10,OPT,FALSE,equal,45.34,55.85
j.rndn,2,55,26.27929,300,25.72607,200,10x10,OPT,FALSE,equal,50.05,55.52
j.rndn,2,56,40.21213,300,39.98877,200,10x10,OPT,FALSE,equal,46.04,50.63
j.rndn,2,57,29.7769,300,28.67991,200,10x10,OPT,FALSE,equal,46.14,54.27
j.rndn,2,58,26.35542,300,26.50729,200,10x10,OPT,FALSE,equal,46.21,54.55
j.rndn,2,59,23.98249,300,23.18316,200,10x10,OPT,FALSE,equal,40.05,54.69
j.rndn,2,6,25.57372,300,24.78578,200,10x10,OPT,FALSE,equal,39.37,54.36
j.rndn,2,60,26.84431,300,26.98574,200,10x10,OPT,FALSE,equal,40.86,51.17
j.rndn,2,61,47.64609,300,47.60213,200,10x10,OPT,FALSE,equal,48.35,51.65
j.rndn,2,62,55.36992,300,55.02102,200,10x10,OPT,FALSE,equal,50.61,53.17
j.rndn,2,63,27.64195,300,27.68101,200,10x10,OPT,FALSE,equal,44.4,51.55
j.rndn,2,64,45.72922,300,43.33128,200,10x10,OPT,FALSE,equal,52.87,50.33
j.rndn,2,65,26.33803,300,26.30472,200,10x10,OPT,FALSE,equal,46.43,54.9
j.rndn,2,66,26.90109,300,27.10106,200,10x10,OPT,FALSE,equal,48.28,55.59
j.rndn,2,67,25.31247,300,25.04506,200,10x10,OPT,FALSE,equal,44.26,54.44
j.rndn,2,68,27.49826,300,26.76705,200,10x10,OPT,FALSE,equal,42.96,54.36
j.rndn,2,69,23.09726,300,22.9303,200,10x10,OPT,FALSE,equal,43.09,54.63
j.rndn,2,7,39.96175,300,39.43537,200,10x10,OPT,FALSE,equal,45.58,50.63
j.rndn,2,70,15.10258,300,15.212,200,10x10,OPT,FALSE,equal,40.06,56.98
j.rndn,2,71,35.42094,300,34.39803,200,10x10,OPT,FALSE,equal,48.04,54.32
j.rndn,2,72,38.40452,300,37.57974,200,10x10,OPT,FALSE,equal,44.5,53.95
j.rndn,2,73,50.07526,300,50.62529,200,10x10,OPT,FALSE,equal,47.91,54.66
j.rndn,2,74,24.89504,300,24.80874,200,10x10,OPT,FALSE,equal,43.98,53.8
j.rndn,2,75,27.5817,300,26.48678,200,10x10,OPT,FALSE,equal,43.26,54.28
j.rndn,2,76,24.81443,300,24.22351,200,10x10,OPT,FALSE,equal,43.52,55.33
j.rndn,2,77,24.58864,300,24.24264,200,10x10,OPT,FALSE,equal,44.18,55.38
j.rndn,2,78,26.48923,300,28.15983,200,10x10,OPT,FALSE,equal,45.68,53.9
j.rndn,2,79,40.21213,300,39.98877,200,10x10,OPT,FALSE,equal,46.04,50.63
j.rndn,2,8,49.96221,300,50.17779,200,10x10,OPT,FALSE,equal,48.53,54.37
j.rndn,2,80,29.7769,300,28.67991,200,10x10,OPT,FALSE,equal,46.14,54.27
j.rndn,2,81,26.35542,300,26.50729,200,10x10,OPT,FALSE,equal,46.21,54.55
j.rndn,2,82,23.98249,300,23.18316,200,10x10,OPT,FALSE,equal,40.05,54.69
j.rndn,2,83,26.84431,300,26.98574,200,10x10,OPT,FALSE,equal,40.86,51.17
j.rndn,2,84,47.64609,300,47.60213,200,10x10,OPT,FALSE,equal,48.35,51.65
j.rndn,2,85,55.36992,300,55.02102,200,10x10,OPT,FALSE,equal,50.61,53.17
j.rndn,2,86,27.64195,300,27.68101,200,10x10,OPT,FALSE,equal,44.4,51.55
j.rndn,2,87,45.72922,300,43.33128,200,10x10,OPT,FALSE,equal,52.87,50.33
j.rndn,2,88,26.33803,300,26.30472,200,10x10,OPT,FALSE,equal,46.43,54.9
j.rndn,2,89,26.90109,300,27.10106,200,10x10,OPT,FALSE,equal,48.28,55.59
j.rndn,2,9,51.42318,300,49.6884,200,10x10,OPT,FALSE,equal,48.72,54.73
j.rndn,2,90,26.84431,300,26.98574,200,10x10,OPT,FALSE,equal,42.36,52.14
j.rndn,2,91,26.48923,300,28.15983,200,10x10,OPT,FALSE,equal,45.68,53.9
j.rndn,2,92,46.49632,300,46.5679,200,10x10,OPT,FALSE,equal,49.65,52.62
j.rndn,2,93,26.59087,300,25.21213,200,10x10,OPT,FALSE,equal,43.08,54.5
j.rndn,2,94,23.60007,300,22.87052,200,10x10,OPT,FALSE,equal,43.24,54.82
j.rndn,2,95,18.93059,300,18.10501,200,10x10,OPT,FALSE,equal,39.99,56.34
j.rndn,2,96,47.00442,300,48.3783,200,10x10,OPT,FALSE,equal,51.19,50.89
j.rndn,2,97,44.1397,300,43.7297,200,10x10,OPT,FALSE,equal,49.34,52.77
j.rndn,2,98,56.26009,300,56.33574,200,10x10,OPT,FALSE,equal,55.14,52.94
j.rndn,2,99,45.93159,300,46.62621,200,10x10,OPT,FALSE,equal,49.32,52.19
j.rndn,3,1,27.33101,300,28.4281,200,10x10,OPT,FALSE,equal,44.93,54.32
j.rndn,3,10,38.33861,300,37.98856,200,10x10,OPT,FALSE,equal,41.66,55.19
j.rndn,3,100,42.64967,300,41.32304,200,10x10,OPT,FALSE,equal,47.85,55.22
j.rndn,3,101,42.21779,300,41.46725,200,10x10,OPT,FALSE,equal,49.03,55.3
j.rndn,3,102,42.7709,300,41.39011,200,10x10,OPT,FALSE,equal,49,55.23
j.rndn,3,103,29.28829,300,28.51536,200,10x10,OPT,FALSE,equal,42.22,57.11
j.rndn,3,104,42.21779,300,41.46725,200,10x10,OPT,FALSE,equal,49.03,55.3
j.rndn,3,105,43.19806,300,41.87204,200,10x10,OPT,FALSE,equal,46.9,55.21
j.rndn,3,106,26.33803,300,26.30472,200,10x10,OPT,FALSE,equal,44.94,54.45
j.rndn,3,107,26.33342,300,26.48533,200,10x10,OPT,FALSE,equal,46.02,54.42
j.rndn,3,108,26.27929,300,25.72607,200,10x10,OPT,FALSE,equal,46.02,54.45
j.rndn,3,109,15.37895,300,14.85599,200,10x10,OPT,FALSE,equal,40.37,56.9
j.rndn,3,11,43.99485,300,42.63833,200,10x10,OPT,FALSE,equal,45.09,53.54
j.rndn,3,110,40.83132,300,40.10166,200,10x10,OPT,FALSE,equal,49.35,55.44
j.rndn,3,111,37.57501,300,36.09923,200,10x10,OPT,FALSE,equal,44.47,54.63
j.rndn,3,112,42.69195,300,41.4875,200,10x10,OPT,FALSE,equal,47.9,55.32
j.rndn,3,113,25.74384,300,25.18403,200,10x10,OPT,FALSE,equal,43.71,55.43
j.rndn,3,114,25.61387,300,25.36976,200,10x10,OPT,FALSE,equal,44.52,55.43
j.rndn,3,115,25.7527,300,25.00109,200,10x10,OPT,FALSE,equal,44.5,55.47
j.rndn,3,116,15.34009,300,14.8577,200,10x10,OPT,FALSE,equal,40.47,57.64
j.rndn,3,117,43.98566,300,42.27365,200,10x10,OPT,FALSE,equal,48.63,56.41
j.rndn,3,118,36.83394,300,36.114,200,10x10,OPT,FALSE,equal,43.63,55.26
j.rndn,3,119,45.70535,300,44.32225,200,10x10,OPT,FALSE,equal,47.48,56.43
j.rndn,3,12,43.99485,300,42.63833,200,10x10,OPT,FALSE,equal,45.09,53.54
j.rndn,3,120,25.71776,300,25.12321,200,10x10,OPT,FALSE,equal,43.67,55.47
j.rndn,3,121,24.72662,300,24.13895,200,10x10,OPT,FALSE,equal,49.8,55.15
j.rndn,3,122,24.72662,300,24.13895,200,10x10,OPT,FALSE,equal,49.8,55.15
j.rndn,3,123,24.72662,300,24.13895,200,10x10,OPT,FALSE,equal,49.8,55.15
j.rndn,3,124,13.69818,300,13.58688,200,10x10,OPT,FALSE,equal,41.24,57.61
j.rndn,3,125,17.76417,300,16.92012,200,10x10,OPT,FALSE,equal,44.33,57.85
j.rndn,3,126,17.56589,300,17.21847,200,10x10,OPT,FALSE,equal,44.42,57.78
j.rndn,3,127,44.7685,300,44.39586,200,10x10,OPT,FALSE,equal,52.11,56.34
j.rndn,3,128,44.03492,300,41.565,200,10x10,OPT,FALSE,equal,52.4,56.49
j.rndn,3,129,43.52654,300,41.66296,200,10x10,OPT,FALSE,equal,52.55,56.46
j.rndn,3,13,43.99485,300,42.63833,200,10x10,OPT,FALSE,equal,45.09,53.54
j.rndn,3,130,37.14602,300,36.98052,200,10x10,OPT,FALSE,equal,45.03,58.26
j.rndn,3,131,33.73805,300,35.01364,200,10x10,OPT,FALSE,equal,46.49,55.51
j.rndn,3,132,34.80587,300,34.65465,200,10x10,OPT,FALSE,equal,49.53,55.83
j.rndn,3,133,35.16465,300,35.07196,200,10x10,OPT,FALSE,equal,49.49,55.82
j.rndn,3,134,15.02768,300,14.78282,200,10x10,OPT,FALSE,equal,41.56,57.71
j.rndn,3,135,46.34987,300,47.51861,200,10x10,OPT,FALSE,equal,51.37,56.28
j.rndn,3,136,40.67469,300,41.34189,200,10x10,OPT,FALSE,equal,48.71,55.93
j.rndn,3,137,44.17915,300,41.65504,200,10x10,OPT,FALSE,equal,52.41,56.49
j.rndn,3,138,43.60286,300,42.10323,200,10x10,OPT,FALSE,equal,52.53,56.38
j.rndn,3,139,28.84385,300,27.35337,200,10x10,OPT,FALSE,equal,43.55,58.2
j.rndn,3,14,20.54239,300,20.79223,200,10x10,OPT,FALSE,equal,40.57,56.15
j.rndn,3,140,44.03492,300,41.565,200,10x10,OPT,FALSE,equal,52.4,56.49
j.rndn,3,141,43.19083,300,43.08012,200,10x10,OPT,FALSE,equal,48.44,56.09
j.rndn,3,142,24.49952,300,24.59103,200,10x10,OPT,FALSE,equal,45.68,54.67
j.rndn,3,143,26.1305,300,26.34492,200,10x10,OPT,FALSE,equal,49.85,55.4
j.rndn,3,144,26.09712,300,26.03398,200,10x10,OPT,FALSE,equal,49.95,55.34
j.rndn,3,145,13.82371,300,13.51265,200,10x10,OPT,FALSE,equal,41.34,57.62
j.rndn,3,146,45.84078,300,42.87307,200,10x10,OPT,FALSE,equal,52.12,56.33
j.rndn,3,147,35.01784,300,34.70149,200,10x10,OPT,FALSE,equal,46.32,55.45
j.rndn,3,148,42.4178,300,41.00106,200,10x10,OPT,FALSE,equal,48.61,56
j.rndn,3,149,27.47158,300,28.13118,200,10x10,OPT,FALSE,equal,45.35,55.8
j.rndn,3,15,19.88619,300,19.78477,200,10x10,OPT,FALSE,equal,40.33,55.74
j.rndn,3,150,32.53885,300,33.43189,200,10x10,OPT,FALSE,equal,48.73,56.29
j.rndn,3,151,32.72201,300,32.58147,200,10x10,OPT,FALSE,equal,48.62,56.16
j.rndn,3,152,14.99984,300,15.04558,200,10x10,OPT,FALSE,equal,41.42,58.04
j.rndn,3,153,48.9486,300,48.27522,200,10x10,OPT,FALSE,equal,52.07,57.33
j.rndn,3,154,37.25267,300,36.82287,200,10x10,OPT,FALSE,equal,45.59,56.11
j.rndn,3,155,47.35795,300,49.17802,200,10x10,OPT,FALSE,equal,48.7,57.06
j.rndn,3,156,30.44687,300,30.70574,200,10x10,OPT,FALSE,equal,45.38,55.89
j.rndn,3,157,24.65055,300,24.60866,200,10x10,OPT,FALSE,equal,50.04,55.37
j.rndn,3,158,26.25248,300,26.00866,200,10x10,OPT,FALSE,equal,50.92,55.58
j.rndn,3,159,26.27929,300,25.72607,200,10x10,OPT,FALSE,equal,50.98,55.55
j.rndn,3,16,19.63514,300,19.41267,200,10x10,OPT,FALSE,equal,40.25,55.73
j.rndn,3,160,14.61786,300,14.74585,200,10x10,OPT,FALSE,equal,44.91,58
j.rndn,3,161,42.94814,300,40.11356,200,10x10,OPT,FALSE,equal,53.47,56.57
j.rndn,3,162,35.36274,300,34.55696,200,10x10,OPT,FALSE,equal,49.73,55.95
j.rndn,3,163,43.11852,300,40.94849,200,10x10,OPT,FALSE,equal,52.35,56.57
j.rndn,3,164,26.00261,300,26.00487,200,10x10,OPT,FALSE,equal,50.12,55.52
j.rndn,3,165,30.11219,300,29.892,200,10x10,OPT,FALSE,equal,48.97,56.3
j.rndn,3,166,27.74068,300,28.29561,200,10x10,OPT,FALSE,equal,46.11,54.57
j.rndn,3,167,27.74068,300,28.29561,200,10x10,OPT,FALSE,equal,46.11,54.57
j.rndn,3,168,27.90355,300,28.17585,200,10x10,OPT,FALSE,equal,46.14,54.59
j.rndn,3,169,23.25752,300,23.11703,200,10x10,OPT,FALSE,equal,40.02,54.92
j.rndn,3,17,47.15852,300,45.86902,200,10x10,OPT,FALSE,equal,48.75,52.03
j.rndn,3,170,23.89831,300,22.9693,200,10x10,OPT,FALSE,equal,40.09,54.58
j.rndn,3,171,23.30602,300,22.92411,200,10x10,OPT,FALSE,equal,40.15,54.72
j.rndn,3,172,41.44009,300,41.27081,200,10x10,OPT,FALSE,equal,45.32,50.73
j.rndn,3,173,50.27894,300,50.04448,200,10x10,OPT,FALSE,equal,48.31,54.44
j.rndn,3,174,51.10465,300,49.89288,200,10x10,OPT,FALSE,equal,48.6,54.75
j.rndn,3,175,33.0818,300,31.77953,200,10x10,OPT,FALSE,equal,41.29,54.68
j.rndn,3,176,48.98519,300,48.38013,200,10x10,OPT,FALSE,equal,48.82,52
j.rndn,3,177,43.76986,300,41.73881,200,10x10,OPT,FALSE,equal,45.04,53.53
j.rndn,3,178,44.19328,300,41.3259,200,10x10,OPT,FALSE,equal,45.18,53.54
j.rndn,3,179,22.11541,300,22.1764,200,10x10,OPT,FALSE,equal,40.89,55.5
j.rndn,3,18,50.50357,300,49.98189,200,10x10,OPT,FALSE,equal,47.43,53.86
j.rndn,3,180,48.63454,300,48.81551,200,10x10,OPT,FALSE,equal,47.67,51.62
j.rndn,3,181,57.76912,300,56.25229,200,10x10,OPT,FALSE,equal,50.7,52.92
j.rndn,3,182,50.52192,300,49.96873,200,10x10,OPT,FALSE,equal,48.29,54.43
j.rndn,3,183,51.15598,300,49.02799,200,10x10,OPT,FALSE,equal,48.43,54.79
j.rndn,3,184,34.3906,300,34.84285,200,10x10,OPT,FALSE,equal,41.67,55.41
j.rndn,3,185,50.27894,300,50.04448,200,10x10,OPT,FALSE,equal,48.31,54.44
j.rndn,3,186,54.1701,300,53.8614,200,10x10,OPT,FALSE,equal,50.41,52.59
j.rndn,3,187,39.68934,300,40.6882,200,10x10,OPT,FALSE,equal,46.24,50.65
j.rndn,3,188,29.76011,300,28.59191,200,10x10,OPT,FALSE,equal,46,54.25
j.rndn,3,189,26.15229,300,26.40677,200,10x10,OPT,FALSE,equal,46.22,54.56
j.rndn,3,19,49.85975,300,50.435,200,10x10,OPT,FALSE,equal,47.5,54.01
j.rndn,3,190,24.03819,300,23.04641,200,10x10,OPT,FALSE,equal,40.2,54.53
j.rndn,3,191,27.69497,300,28.20852,200,10x10,OPT,FALSE,equal,43.4,51.51
j.rndn,3,192,47.98358,300,47.09198,200,10x10,OPT,FALSE,equal,48.39,51.6
j.rndn,3,193,55.73202,300,54.43443,200,10x10,OPT,FALSE,equal,50.6,53.16
j.rndn,3,194,46.40224,300,47.15809,200,10x10,OPT,FALSE,equal,52.3,51.76
j.rndn,3,195,28.15856,300,28.45125,200,10x10,OPT,FALSE,equal,44.61,54.33
j.rndn,3,196,27.40057,300,25.83867,200,10x10,OPT,FALSE,equal,44.81,54.72
j.rndn,3,197,23.99198,300,23.34165,200,10x10,OPT,FALSE,equal,40.19,55.17
j.rndn,3,198,45.64395,300,43.48692,200,10x10,OPT,FALSE,equal,51.79,49.4
j.rndn,3,199,45.15651,300,43.53755,200,10x10,OPT,FALSE,equal,51.01,52.75
j.rndn,3,2,23.10735,300,22.37001,200,10x10,OPT,FALSE,equal,39.83,55.32
j.rndn,3,20,31.39881,300,31.88624,200,10x10,OPT,FALSE,equal,42.3,55.17
j.rndn,3,200,50.87593,300,48.99639,200,10x10,OPT,FALSE,equal,53.47,53.99
j.rndn,3,201,45.61188,300,44.17759,200,10x10,OPT,FALSE,equal,52.26,50.31
j.rndn,3,202,26.33803,300,26.30472,200,10x10,OPT,FALSE,equal,46.45,54.93
j.rndn,3,203,26.1084,300,26.39865,200,10x10,OPT,FALSE,equal,47.3,54.92
j.rndn,3,204,26.25296,300,26.06659,200,10x10,OPT,FALSE,equal,47.31,54.97
j.rndn,3,205,15.78298,300,14.99614,200,10x10,OPT,FALSE,equal,41.19,56.94
j.rndn,3,206,40.98195,300,40.16282,200,10x10,OPT,FALSE,equal,49.24,55.44
j.rndn,3,207,37.30466,300,36.92264,200,10x10,OPT,FALSE,equal,45.36,54.78
j.rndn,3,208,42.71378,300,41.50486,200,10x10,OPT,FALSE,equal,47.88,55.24
j.rndn,3,209,26.33803,300,26.30472,200,10x10,OPT,FALSE,equal,46.35,54.78
j.rndn,3,21,51.81046,300,51.59095,200,10x10,OPT,FALSE,equal,48.78,54.7
j.rndn,3,210,26.23061,300,25.44987,200,10x10,OPT,FALSE,equal,45.96,55.76
j.rndn,3,211,25.16288,300,23.96474,200,10x10,OPT,FALSE,equal,48.68,55.27
j.rndn,3,212,26.93812,300,26.22651,200,10x10,OPT,FALSE,equal,51.07,55.91
j.rndn,3,213,25.64956,300,24.88112,200,10x10,OPT,FALSE,equal,51.18,55.8
j.rndn,3,214,15.10197,300,14.91901,200,10x10,OPT,FALSE,equal,42.33,57.59
j.rndn,3,215,44.89821,300,42.22002,200,10x10,OPT,FALSE,equal,52.03,56.4
j.rndn,3,216,35.95117,300,35.22204,200,10x10,OPT,FALSE,equal,48.17,55.68
j.rndn,3,217,40.57332,300,39.82515,200,10x10,OPT,FALSE,equal,49.56,56.1
j.rndn,3,218,27.29601,300,26.37305,200,10x10,OPT,FALSE,equal,48.3,55.52
j.rndn,3,219,34.213,300,34.62676,200,10x10,OPT,FALSE,equal,49.04,56.71
j.rndn,3,22,51.81046,300,51.59095,200,10x10,OPT,FALSE,equal,48.78,54.7
j.rndn,3,220,25.05069,300,25.55642,200,10x10,OPT,FALSE,equal,51.67,55.97
j.rndn,3,221,25.23812,300,24.65419,200,10x10,OPT,FALSE,equal,43.21,54.8
j.rndn,3,222,25.23812,300,24.65419,200,10x10,OPT,FALSE,equal,43.21,54.8
j.rndn,3,223,25.16967,300,24.51428,200,10x10,OPT,FALSE,equal,43.22,54.77
j.rndn,3,224,15.9887,300,15.28076,200,10x10,OPT,FALSE,equal,40.14,57.26
j.rndn,3,225,15.29482,300,15.38157,200,10x10,OPT,FALSE,equal,40.15,56.96
j.rndn,3,226,15.63904,300,15.59652,200,10x10,OPT,FALSE,equal,40.04,56.79
j.rndn,3,227,39.08283,300,37.09658,200,10x10,OPT,FALSE,equal,48.19,54.5
j.rndn,3,228,47.26572,300,47.06514,200,10x10,OPT,FALSE,equal,47.3,55.37
j.rndn,3,229,48.42716,300,46.80682,200,10x10,OPT,FALSE,equal,47.73,55.74
j.rndn,3,23,51.81046,300,51.59095,200,10x10,OPT,FALSE,equal,48.78,54.7
j.rndn,3,230,34.62898,300,34.72776,200,10x10,OPT,FALSE,equal,41.35,55.16
j.rndn,3,231,40.48502,300,38.35118,200,10x10,OPT,FALSE,equal,45.1,54.05
j.rndn,3,232,38.52204,300,36.76066,200,10x10,OPT,FALSE,equal,43.18,54.32
j.rndn,3,233,38.0983,300,36.29005,200,10x10,OPT,FALSE,equal,43.22,54.42
j.rndn,3,234,17.27925,300,17.48036,200,10x10,OPT,FALSE,equal,40.38,56.71
j.rndn,3,235,44.63483,300,44.03409,200,10x10,OPT,FALSE,equal,47.99,53.97
