Problem,NrFeat,Model,Training.Rho,NTrain,Validation.Rho,NTest,Dimension,Track,Scaled,Prob,Validation.Acc,Training.Acc
j.rnd,2,117,63.42022,300,65.40837,200,10x10,OPT,FALSE,opt,57.98,57.8
j.rnd,2,118,62.15652,300,63.87689,200,10x10,OPT,FALSE,opt,57.03,57.04
j.rnd,2,119,63.38357,300,64.99836,200,10x10,OPT,FALSE,opt,57.95,57.75
j.rnd,2,12,32.21634,300,32.73671,200,10x10,OPT,FALSE,opt,55.8,55.98
j.rnd,2,120,23.40537,300,23.18202,200,10x10,OPT,FALSE,opt,60.37,60.4
j.rnd,2,13,54.25654,300,54.25126,200,10x10,OPT,FALSE,opt,60.81,61.22
j.rnd,2,14,62.52731,300,64.68823,200,10x10,OPT,FALSE,opt,56.48,56.68
j.rnd,2,15,53.01629,300,54.39208,200,10x10,OPT,FALSE,opt,54.11,53.68
j.rnd,2,16,40.93256,300,41.20861,200,10x10,OPT,FALSE,opt,58.92,59.01
j.rnd,2,17,51.72017,300,51.68477,200,10x10,OPT,FALSE,opt,56.71,56.88
j.rnd,2,18,49.47584,300,50.58205,200,10x10,OPT,FALSE,opt,59.67,60.09
j.rnd,2,19,42.62471,300,45.05649,200,10x10,OPT,FALSE,opt,58.11,58.16
j.rnd,2,2,49.32482,300,50.81835,200,10x10,OPT,FALSE,opt,58.46,59.12
j.rnd,2,20,46.8939,300,48.72116,200,10x10,OPT,FALSE,opt,56.72,56.88
j.rnd,2,21,51.21726,300,50.90598,200,10x10,OPT,FALSE,opt,54.82,54.55
j.rnd,2,22,44.83864,300,44.90596,200,10x10,OPT,FALSE,opt,57.54,57.89
j.rnd,2,23,30.32564,300,30.36984,200,10x10,OPT,FALSE,opt,53.73,54.09
j.rnd,2,24,34.07653,300,32.9227,200,10x10,OPT,FALSE,opt,58.5,58.99
j.rnd,2,25,21.40596,300,22.1712,200,10x10,OPT,FALSE,opt,54.59,55.03
j.rnd,2,26,21.78703,300,22.15694,200,10x10,OPT,FALSE,opt,51.14,50.37
j.rnd,2,27,62.88204,300,64.84226,200,10x10,OPT,FALSE,opt,53.84,53.82
j.rnd,2,28,41.22488,300,39.93673,200,10x10,OPT,FALSE,opt,53.34,53.13
j.rnd,2,29,45.57471,300,45.92472,200,10x10,OPT,FALSE,opt,58.41,58.59
j.rnd,2,3,49.78104,300,50.74108,200,10x10,OPT,FALSE,opt,58.45,59.15
j.rnd,2,30,51.62845,300,50.86729,200,10x10,OPT,FALSE,opt,54.8,55.09
j.rnd,2,31,33.77166,300,32.68523,200,10x10,OPT,FALSE,opt,59.27,59.8
j.rnd,2,32,21.52056,300,22.24392,200,10x10,OPT,FALSE,opt,55.38,55.86
j.rnd,2,33,23.19237,300,23.74524,200,10x10,OPT,FALSE,opt,53.84,53.14
j.rnd,2,34,62.52731,300,64.68823,200,10x10,OPT,FALSE,opt,54.45,54.65
j.rnd,2,35,58.15554,300,58.15804,200,10x10,OPT,FALSE,opt,56.18,55.5
j.rnd,2,36,49.40938,300,48.64249,200,10x10,OPT,FALSE,opt,52.76,52.52
j.rnd,2,37,45.1892,300,44.4454,200,10x10,OPT,FALSE,opt,58.44,59.11
j.rnd,2,38,43.85586,300,44.38164,200,10x10,OPT,FALSE,opt,58.39,59.12
j.rnd,2,39,34.07653,300,32.9227,200,10x10,OPT,FALSE,opt,58.51,59
j.rnd,2,4,32.31958,300,32.70064,200,10x10,OPT,FALSE,opt,59.27,59.64
j.rnd,2,40,20.33203,300,19.60561,200,10x10,OPT,FALSE,opt,59.22,59.96
j.rnd,2,41,38.40282,300,37.79333,200,10x10,OPT,FALSE,opt,59.61,60.23
j.rnd,2,42,26.25766,300,28.15867,200,10x10,OPT,FALSE,opt,60.74,61.22
j.rnd,2,43,42.73,300,43.28989,200,10x10,OPT,FALSE,opt,59.62,60.1
j.rnd,2,44,46.6027,300,44.70076,200,10x10,OPT,FALSE,opt,58.49,58.98
j.rnd,2,45,45.92335,300,46.52273,200,10x10,OPT,FALSE,opt,59.28,59.8
j.rnd,2,46,44.65887,300,44.50897,200,10x10,OPT,FALSE,opt,58.33,58.81
j.rnd,2,47,39.9284,300,39.07271,200,10x10,OPT,FALSE,opt,57.88,58.22
j.rnd,2,48,49.15118,300,51.1539,200,10x10,OPT,FALSE,opt,58.51,59
j.rnd,2,49,20.18771,300,19.16114,200,10x10,OPT,FALSE,opt,58.53,59.1
j.rnd,2,5,16.57728,300,16.48486,200,10x10,OPT,FALSE,opt,55.87,56.42
j.rnd,2,50,27.12049,300,27.93658,200,10x10,OPT,FALSE,opt,59.08,59.35
j.rnd,2,51,63.56887,300,63.20357,200,10x10,OPT,FALSE,opt,59.67,59.84
j.rnd,2,52,53.76477,300,55.41955,200,10x10,OPT,FALSE,opt,59.21,59.41
j.rnd,2,53,45.78579,300,45.96898,200,10x10,OPT,FALSE,opt,57.39,57.81
j.rnd,2,54,52.81267,300,52.04246,200,10x10,OPT,FALSE,opt,58.42,58.7
j.rnd,2,55,34.07653,300,32.9227,200,10x10,OPT,FALSE,opt,58.51,59
j.rnd,2,56,51.34815,300,53.0457,200,10x10,OPT,FALSE,opt,57.77,58.02
j.rnd,2,57,31.2339,300,31.03161,200,10x10,OPT,FALSE,opt,55.69,55.02
j.rnd,2,58,38.07538,300,38.04847,200,10x10,OPT,FALSE,opt,59.01,59.24
j.rnd,2,59,53.1451,300,50.76881,200,10x10,OPT,FALSE,opt,55.39,55.41
j.rnd,2,6,48.52497,300,51.15933,200,10x10,OPT,FALSE,opt,59.21,59.99
j.rnd,2,60,21.6292,300,22.11433,200,10x10,OPT,FALSE,opt,52.14,50.99
j.rnd,2,61,41.57775,300,41.65832,200,10x10,OPT,FALSE,opt,54.57,53.92
j.rnd,2,62,46.5484,300,46.09243,200,10x10,OPT,FALSE,opt,53.45,53.31
j.rnd,2,63,52.42826,300,52.39468,200,10x10,OPT,FALSE,opt,51.55,50.55
j.rnd,2,64,29.58821,300,28.66816,200,10x10,OPT,FALSE,opt,54.17,52.67
j.rnd,2,65,45.06515,300,44.49851,200,10x10,OPT,FALSE,opt,58.99,59.25
j.rnd,2,66,38.08141,300,37.32764,200,10x10,OPT,FALSE,opt,58.62,58.47
j.rnd,2,67,51.06222,300,52.27014,200,10x10,OPT,FALSE,opt,57.59,57.9
j.rnd,2,68,30.28632,300,30.24826,200,10x10,OPT,FALSE,opt,54.44,54.56
j.rnd,2,69,49.51572,300,50.9556,200,10x10,OPT,FALSE,opt,58.55,59.02
j.rnd,2,7,36.77174,300,36.32823,200,10x10,OPT,FALSE,opt,58.02,58.29
j.rnd,2,70,51.20524,300,51.11219,200,10x10,OPT,FALSE,opt,54.14,54.56
j.rnd,2,71,51.78684,300,52.43361,200,10x10,OPT,FALSE,opt,51.32,50.67
j.rnd,2,72,43.15636,300,42.21849,200,10x10,OPT,FALSE,opt,53.84,53.78
j.rnd,2,73,44.51294,300,43.08875,200,10x10,OPT,FALSE,opt,54.67,54.47
j.rnd,2,74,27.21888,300,27.26116,200,10x10,OPT,FALSE,opt,49.31,49.76
j.rnd,2,75,45.70258,300,46.24972,200,10x10,OPT,FALSE,opt,52.69,51.87
j.rnd,2,76,35.66376,300,34.95658,200,10x10,OPT,FALSE,opt,58.54,59.01
j.rnd,2,77,39.37896,300,40.17806,200,10x10,OPT,FALSE,opt,57.95,58.27
j.rnd,2,78,49.19409,300,49.01838,200,10x10,OPT,FALSE,opt,51.65,50.35
j.rnd,2,79,43.02356,300,44.07751,200,10x10,OPT,FALSE,opt,57.76,58.01
j.rnd,2,8,46.54319,300,48.24816,200,10x10,OPT,FALSE,opt,56.73,56.89
j.rnd,2,80,51.09035,300,50.23692,200,10x10,OPT,FALSE,opt,55.66,55.04
j.rnd,2,81,48.93269,300,51.99655,200,10x10,OPT,FALSE,opt,59.02,59.26
j.rnd,2,82,53.18559,300,50.9041,200,10x10,OPT,FALSE,opt,55.38,55.4
j.rnd,2,83,21.61389,300,22.15269,200,10x10,OPT,FALSE,opt,52.17,51.02
j.rnd,2,84,56.14866,300,56.86218,200,10x10,OPT,FALSE,opt,54.52,53.87
j.rnd,2,85,46.78109,300,46.24598,200,10x10,OPT,FALSE,opt,53.54,53.34
j.rnd,2,86,26.89625,300,25.9937,200,10x10,OPT,FALSE,opt,51.58,50.52
j.rnd,2,87,47.40058,300,48.37094,200,10x10,OPT,FALSE,opt,54.18,52.69
j.rnd,2,88,37.81533,300,38.05614,200,10x10,OPT,FALSE,opt,58.99,59.25
j.rnd,2,89,32.68495,300,32.55415,200,10x10,OPT,FALSE,opt,58.62,58.47
j.rnd,2,9,49.48158,300,50.71942,200,10x10,OPT,FALSE,opt,59.7,60.24
j.rnd,2,90,27.4637,300,27.03289,200,10x10,OPT,FALSE,opt,51.98,50.9
j.rnd,2,91,48.90487,300,49.30503,200,10x10,OPT,FALSE,opt,51.61,50.32
j.rnd,2,92,45.74478,300,46.29129,200,10x10,OPT,FALSE,opt,58.51,58.54
j.rnd,2,93,30.00648,300,28.32674,200,10x10,OPT,FALSE,opt,57.22,57.4
j.rnd,2,94,32.90137,300,32.61336,200,10x10,OPT,FALSE,opt,59.3,59.78
j.rnd,2,95,53.17032,300,52.46217,200,10x10,OPT,FALSE,opt,58.52,58.45
j.rnd,2,96,26.29925,300,27.35341,200,10x10,OPT,FALSE,opt,56.17,55.58
j.rnd,2,97,59.76618,300,60.69603,200,10x10,OPT,FALSE,opt,57.19,57.28
j.rnd,2,98,56.92196,300,57.07321,200,10x10,OPT,FALSE,opt,57.91,57.32
j.rnd,2,99,44.81017,300,47.29255,200,10x10,OPT,FALSE,opt,56.44,56.34
j.rnd,3,1,44.65189,300,44.61897,200,10x10,OPT,FALSE,opt,58.46,59.14
j.rnd,3,10,49.67495,300,50.96499,200,10x10,OPT,FALSE,opt,61.46,62.01
j.rnd,3,100,43.48998,300,41.60759,200,10x10,OPT,FALSE,opt,59.59,60.19
j.rnd,3,101,54.08784,300,56.44113,200,10x10,OPT,FALSE,opt,59.56,60.14
j.rnd,3,102,49.85015,300,50.67812,200,10x10,OPT,FALSE,opt,59.6,60.09
j.rnd,3,103,35.70799,300,36.88112,200,10x10,OPT,FALSE,opt,61.28,61.82
j.rnd,3,104,37.65456,300,36.98914,200,10x10,OPT,FALSE,opt,59.55,60.16
j.rnd,3,105,32.67274,300,33.13706,200,10x10,OPT,FALSE,opt,60.99,61.46
j.rnd,3,106,44.89714,300,44.66485,200,10x10,OPT,FALSE,opt,58.44,59.14
j.rnd,3,107,44.19529,300,44.19984,200,10x10,OPT,FALSE,opt,58.4,59.13
j.rnd,3,108,49.56315,300,51.44545,200,10x10,OPT,FALSE,opt,58.51,58.96
j.rnd,3,109,48.95903,300,49.14563,200,10x10,OPT,FALSE,opt,59.22,59.97
j.rnd,3,11,34.7861,300,34.77693,200,10x10,OPT,FALSE,opt,61.25,61.54
j.rnd,3,110,38.413,300,37.86925,200,10x10,OPT,FALSE,opt,59.6,60.23
j.rnd,3,111,51.64685,300,52.57987,200,10x10,OPT,FALSE,opt,60.77,61.22
j.rnd,3,112,42.82768,300,43.22876,200,10x10,OPT,FALSE,opt,59.65,60.08
j.rnd,3,113,45.88159,300,45.82061,200,10x10,OPT,FALSE,opt,59.41,59.73
j.rnd,3,114,40.88072,300,41.12583,200,10x10,OPT,FALSE,opt,59.43,59.72
j.rnd,3,115,49.58957,300,49.41667,200,10x10,OPT,FALSE,opt,59.26,59.78
j.rnd,3,116,49.60662,300,49.23625,200,10x10,OPT,FALSE,opt,59.89,60.39
j.rnd,3,117,38.48902,300,37.84524,200,10x10,OPT,FALSE,opt,61.06,61.26
j.rnd,3,118,26.01019,300,27.67301,200,10x10,OPT,FALSE,opt,61.67,61.94
j.rnd,3,119,49.97414,300,49.05677,200,10x10,OPT,FALSE,opt,61.23,61.19
j.rnd,3,12,34.50391,300,35.03007,200,10x10,OPT,FALSE,opt,61.23,61.56
j.rnd,3,120,33.71521,300,32.46622,200,10x10,OPT,FALSE,opt,59.24,59.74
j.rnd,3,121,44.25844,300,44.56593,200,10x10,OPT,FALSE,opt,58.28,58.95
j.rnd,3,122,49.49088,300,51.2142,200,10x10,OPT,FALSE,opt,58.27,58.96
j.rnd,3,123,44.45038,300,44.76175,200,10x10,OPT,FALSE,opt,58.3,58.93
j.rnd,3,124,30.82935,300,30.99588,200,10x10,OPT,FALSE,opt,59.44,60.1
j.rnd,3,125,56.96255,300,56.76116,200,10x10,OPT,FALSE,opt,58.82,59.35
j.rnd,3,126,48.65932,300,50.98153,200,10x10,OPT,FALSE,opt,59.27,59.94
j.rnd,3,127,57.16166,300,56.59217,200,10x10,OPT,FALSE,opt,59.16,59.54
j.rnd,3,128,55.30963,300,56.97867,200,10x10,OPT,FALSE,opt,59.25,59.39
j.rnd,3,129,49.24503,300,51.03509,200,10x10,OPT,FALSE,opt,59.6,60.1
j.rnd,3,13,53.4965,300,55.15732,200,10x10,OPT,FALSE,opt,61.25,61.57
j.rnd,3,130,45.55797,300,45.03019,200,10x10,OPT,FALSE,opt,60.76,61.1
j.rnd,3,131,38.3636,300,39.0837,200,10x10,OPT,FALSE,opt,60.92,61.06
j.rnd,3,132,56.28663,300,55.83131,200,10x10,OPT,FALSE,opt,59.83,59.95
j.rnd,3,133,26.08087,300,27.29469,200,10x10,OPT,FALSE,opt,60.82,61.23
j.rnd,3,134,20.79765,300,21.36273,200,10x10,OPT,FALSE,opt,60.49,61.05
j.rnd,3,135,41.34895,300,41.92301,200,10x10,OPT,FALSE,opt,60.39,60.48
j.rnd,3,136,41.78686,300,41.35025,200,10x10,OPT,FALSE,opt,59.65,59.93
j.rnd,3,137,55.60564,300,56.4228,200,10x10,OPT,FALSE,opt,59.22,59.38
j.rnd,3,138,49.38897,300,50.70442,200,10x10,OPT,FALSE,opt,59.57,60.04
j.rnd,3,139,51.45517,300,49.46826,200,10x10,OPT,FALSE,opt,60.78,61.11
j.rnd,3,14,57.51675,300,56.18248,200,10x10,OPT,FALSE,opt,61.61,61.81
j.rnd,3,140,55.73047,300,56.50282,200,10x10,OPT,FALSE,opt,59.2,59.39
j.rnd,3,141,40.23557,300,40.67027,200,10x10,OPT,FALSE,opt,60.2,60.45
j.rnd,3,142,48.04737,300,49.34281,200,10x10,OPT,FALSE,opt,58.38,58.83
j.rnd,3,143,35.07113,300,35.5241,200,10x10,OPT,FALSE,opt,57.9,58.18
j.rnd,3,144,34.11106,300,32.77352,200,10x10,OPT,FALSE,opt,58.47,58.97
j.rnd,3,145,20.01705,300,19.27237,200,10x10,OPT,FALSE,opt,58.45,59.15
j.rnd,3,146,27.14481,300,27.93658,200,10x10,OPT,FALSE,opt,59.05,59.37
j.rnd,3,147,63.57009,300,62.87826,200,10x10,OPT,FALSE,opt,59.67,59.83
j.rnd,3,148,53.78202,300,55.13248,200,10x10,OPT,FALSE,opt,59.18,59.51
j.rnd,3,149,45.72941,300,46.41192,200,10x10,OPT,FALSE,opt,59.21,59.51
j.rnd,3,15,58.09862,300,58.27964,200,10x10,OPT,FALSE,opt,57.51,57.68
j.rnd,3,150,36.23293,300,36.41345,200,10x10,OPT,FALSE,opt,58.83,58.86
j.rnd,3,151,33.86479,300,32.46488,200,10x10,OPT,FALSE,opt,59.35,59.81
j.rnd,3,152,53.23656,300,52.47126,200,10x10,OPT,FALSE,opt,59.2,59.66
j.rnd,3,153,27.86994,300,28.52598,200,10x10,OPT,FALSE,opt,60.29,60.25
j.rnd,3,154,31.2873,300,32.28873,200,10x10,OPT,FALSE,opt,60.31,60.61
j.rnd,3,155,54.19697,300,54.33495,200,10x10,OPT,FALSE,opt,60.64,60.45
j.rnd,3,156,34.73171,300,34.09192,200,10x10,OPT,FALSE,opt,58.37,58.7
j.rnd,3,157,44.45319,300,44.44501,200,10x10,OPT,FALSE,opt,58.3,58.94
j.rnd,3,158,44.30808,300,43.3948,200,10x10,OPT,FALSE,opt,58.26,58.94
j.rnd,3,159,49.58412,300,50.75231,200,10x10,OPT,FALSE,opt,58.51,59
j.rnd,3,16,54.31691,300,54.50772,200,10x10,OPT,FALSE,opt,61.65,62.31
j.rnd,3,160,48.26502,300,48.35892,200,10x10,OPT,FALSE,opt,59.29,60.06
j.rnd,3,161,39.45201,300,38.68734,200,10x10,OPT,FALSE,opt,59.55,60.08
j.rnd,3,162,51.7166,300,51.93328,200,10x10,OPT,FALSE,opt,60.76,61.21
j.rnd,3,163,43.49646,300,43.61779,200,10x10,OPT,FALSE,opt,59.57,60.01
j.rnd,3,164,46.60394,300,44.5224,200,10x10,OPT,FALSE,opt,58.49,58.98
j.rnd,3,165,46.03192,300,45.86026,200,10x10,OPT,FALSE,opt,59.29,59.78
j.rnd,3,166,49.80381,300,50.53049,200,10x10,OPT,FALSE,opt,59.02,59.25
j.rnd,3,167,49.59863,300,50.7996,200,10x10,OPT,FALSE,opt,58.95,59.28
j.rnd,3,168,49.60137,300,50.70523,200,10x10,OPT,FALSE,opt,59,59.27
j.rnd,3,169,51.06676,300,51.27807,200,10x10,OPT,FALSE,opt,59.58,59.97
j.rnd,3,17,55.68832,300,54.70049,200,10x10,OPT,FALSE,opt,60.18,60.47
j.rnd,3,170,18.02798,300,17.97839,200,10x10,OPT,FALSE,opt,57.25,57.2
j.rnd,3,171,48.56454,300,51.20666,200,10x10,OPT,FALSE,opt,60.05,60.51
j.rnd,3,172,37.53042,300,37.58217,200,10x10,OPT,FALSE,opt,57.97,58.26
j.rnd,3,173,46.48334,300,47.98934,200,10x10,OPT,FALSE,opt,56.8,56.84
j.rnd,3,174,51.58469,300,52.052,200,10x10,OPT,FALSE,opt,59.71,60.14
j.rnd,3,175,53.43593,300,52.16141,200,10x10,OPT,FALSE,opt,56.43,56.15
j.rnd,3,176,53.64882,300,52.87668,200,10x10,OPT,FALSE,opt,60.13,60.42
j.rnd,3,177,33.67647,300,33.35326,200,10x10,OPT,FALSE,opt,56.6,56.34
j.rnd,3,178,28.56763,300,29.85606,200,10x10,OPT,FALSE,opt,61.27,61.2
j.rnd,3,179,62.37995,300,64.41871,200,10x10,OPT,FALSE,opt,57,56.78
j.rnd,3,18,41.1658,300,41.7914,200,10x10,OPT,FALSE,opt,57.05,57.08
j.rnd,3,180,42.84821,300,42.71566,200,10x10,OPT,FALSE,opt,54.31,53.85
j.rnd,3,181,60.87228,300,59.0234,200,10x10,OPT,FALSE,opt,58.82,59.08
j.rnd,3,182,46.99139,300,47.98238,200,10x10,OPT,FALSE,opt,56.81,56.84
j.rnd,3,183,46.72694,300,49.54794,200,10x10,OPT,FALSE,opt,59.76,60.01
j.rnd,3,184,44.16042,300,47.5824,200,10x10,OPT,FALSE,opt,58.16,58.09
j.rnd,3,185,46.30817,300,47.68951,200,10x10,OPT,FALSE,opt,56.81,56.8
j.rnd,3,186,50.79249,300,50.92161,200,10x10,OPT,FALSE,opt,54.76,54.56
j.rnd,3,187,51.85067,300,53.22997,200,10x10,OPT,FALSE,opt,57.79,58.01
j.rnd,3,188,31.14833,300,31.1613,200,10x10,OPT,FALSE,opt,55.6,55.01
j.rnd,3,189,37.61298,300,38.1879,200,10x10,OPT,FALSE,opt,58.96,59.19
j.rnd,3,19,37.57473,300,36.75301,200,10x10,OPT,FALSE,opt,61.29,61.7
j.rnd,3,190,27.69204,300,27.90071,200,10x10,OPT,FALSE,opt,55.47,55.21
j.rnd,3,191,55.31028,300,55.39299,200,10x10,OPT,FALSE,opt,52.06,51.21
j.rnd,3,192,41.64249,300,42.17705,200,10x10,OPT,FALSE,opt,54.55,53.91
j.rnd,3,193,57.72856,300,56.51113,200,10x10,OPT,FALSE,opt,53.64,53.44
j.rnd,3,194,42.88253,300,43.69911,200,10x10,OPT,FALSE,opt,59.07,58.8
j.rnd,3,195,30.64756,300,30.55933,200,10x10,OPT,FALSE,opt,57.44,56.72
j.rnd,3,196,49.15694,300,52.03811,200,10x10,OPT,FALSE,opt,60.86,60.57
j.rnd,3,197,30.69729,300,29.95896,200,10x10,OPT,FALSE,opt,56.14,55.97
j.rnd,3,198,54.3831,300,55.40924,200,10x10,OPT,FALSE,opt,54.51,53.37
j.rnd,3,199,40.0413,300,39.42811,200,10x10,OPT,FALSE,opt,55.59,54.99
j.rnd,3,2,49.29663,300,52.09769,200,10x10,OPT,FALSE,opt,59.62,60.32
j.rnd,3,20,60.27495,300,60.7537,200,10x10,OPT,FALSE,opt,57.3,57.3
j.rnd,3,200,58.78849,300,59.88745,200,10x10,OPT,FALSE,opt,56.03,55.04
j.rnd,3,201,29.39634,300,29.40719,200,10x10,OPT,FALSE,opt,54.07,52.56
j.rnd,3,202,44.07022,300,45.33804,200,10x10,OPT,FALSE,opt,58.97,59.25
j.rnd,3,203,44.64347,300,45.2125,200,10x10,OPT,FALSE,opt,58.93,59.24
j.rnd,3,204,37.63793,300,37.98292,200,10x10,OPT,FALSE,opt,59,59.25
j.rnd,3,205,23.21366,300,22.16796,200,10x10,OPT,FALSE,opt,60.08,60.47
j.rnd,3,206,53.00844,300,54.11098,200,10x10,OPT,FALSE,opt,59.71,60.13
j.rnd,3,207,28.26722,300,29.35068,200,10x10,OPT,FALSE,opt,61.24,61.2
j.rnd,3,208,47.28013,300,49.42683,200,10x10,OPT,FALSE,opt,59.73,59.98
j.rnd,3,209,44.64869,300,44.54287,200,10x10,OPT,FALSE,opt,58.99,59.22
j.rnd,3,21,49.77039,300,50.06524,200,10x10,OPT,FALSE,opt,59.59,60.22
j.rnd,3,210,39.77374,300,40.0629,200,10x10,OPT,FALSE,opt,60.81,60.57
j.rnd,3,211,50.32479,300,50.33614,200,10x10,OPT,FALSE,opt,58.84,59.06
j.rnd,3,212,30.47065,300,30.97203,200,10x10,OPT,FALSE,opt,58.86,58.82
j.rnd,3,213,38.08932,300,38.18569,200,10x10,OPT,FALSE,opt,59.04,59.21
j.rnd,3,214,49.12048,300,51.26965,200,10x10,OPT,FALSE,opt,59.53,59.7
j.rnd,3,215,26.81687,300,27.8709,200,10x10,OPT,FALSE,opt,59.25,59.39
j.rnd,3,216,32.21796,300,33.23416,200,10x10,OPT,FALSE,opt,60.15,60.01
j.rnd,3,217,54.27269,300,55.37949,200,10x10,OPT,FALSE,opt,59.43,59.37
j.rnd,3,218,37.8366,300,37.92847,200,10x10,OPT,FALSE,opt,58.58,58.51
j.rnd,3,219,43.96236,300,43.61943,200,10x10,OPT,FALSE,opt,60.15,59.55
j.rnd,3,22,50.05975,300,50.3828,200,10x10,OPT,FALSE,opt,59.6,60.2
j.rnd,3,220,44.52116,300,43.49354,200,10x10,OPT,FALSE,opt,59.02,59.18
j.rnd,3,221,44.48308,300,44.98035,200,10x10,OPT,FALSE,opt,58.52,59.09
j.rnd,3,222,44.63067,300,44.77713,200,10x10,OPT,FALSE,opt,58.54,59.06
j.rnd,3,223,49.4679,300,49.29196,200,10x10,OPT,FALSE,opt,58.53,59.06
j.rnd,3,224,32.25051,300,32.89483,200,10x10,OPT,FALSE,opt,59.23,59.61
j.rnd,3,225,52.25894,300,52.44667,200,10x10,OPT,FALSE,opt,56.02,56.43
j.rnd,3,226,49.54894,300,52.31802,200,10x10,OPT,FALSE,opt,59.32,59.95
j.rnd,3,227,55.05317,300,55.00621,200,10x10,OPT,FALSE,opt,57.93,58.32
j.rnd,3,228,46.74897,300,47.46144,200,10x10,OPT,FALSE,opt,56.57,56.91
j.rnd,3,229,51.97048,300,52.61519,200,10x10,OPT,FALSE,opt,59.77,60.24
j.rnd,3,23,50.05975,300,50.33463,200,10x10,OPT,FALSE,opt,59.59,60.19
j.rnd,3,230,53.80278,300,53.94569,200,10x10,OPT,FALSE,opt,56.22,56.23
j.rnd,3,231,54.62876,300,54.12532,200,10x10,OPT,FALSE,opt,60.23,60.65
j.rnd,3,232,56.51284,300,56.77686,200,10x10,OPT,FALSE,opt,55.97,56.04
j.rnd,3,233,54.85111,300,54.55905,200,10x10,OPT,FALSE,opt,60.76,61.11
j.rnd,3,234,62.12577,300,62.94588,200,10x10,OPT,FALSE,opt,56.34,56.48
j.rnd,3,235,51.25875,300,52.52508,200,10x10,OPT,FALSE,opt,54.24,53.96
