Problem,NrFeat,Model,Training.Rho,NTrain,Validation.Rho,NTest,Dimension,Track,Scaled,Prob,Validation.Acc,Training.Acc
j.rndn,2,49,53.31035,300,54.26185,200,10x10,OPT,FALSE,wcs,41.1,57.61
j.rndn,2,5,24.97783,300,24.05879,200,10x10,OPT,FALSE,wcs,39.52,54.52
j.rndn,2,50,27.46509,300,27.87155,200,10x10,OPT,FALSE,wcs,51.63,56.43
j.rndn,2,51,58.62983,300,57.25383,200,10x10,OPT,FALSE,wcs,46.31,55.49
j.rndn,2,52,39.73312,300,38.56965,200,10x10,OPT,FALSE,wcs,48.43,55.98
j.rndn,2,53,52.89365,300,53.84758,200,10x10,OPT,FALSE,wcs,45.44,54.73
j.rndn,2,54,53.20832,300,54.26185,200,10x10,OPT,FALSE,wcs,45.33,55.89
j.rndn,2,55,36.65911,300,38.08333,200,10x10,OPT,FALSE,wcs,49.98,55.51
j.rndn,2,56,34.65112,300,34.66353,200,10x10,OPT,FALSE,wcs,44.33,51.1
j.rndn,2,57,50.59282,300,50.26265,200,10x10,OPT,FALSE,wcs,45.71,54.44
j.rndn,2,58,48.74365,300,49.8873,200,10x10,OPT,FALSE,wcs,45.93,54.87
j.rndn,2,59,24.07224,300,23.20345,200,10x10,OPT,FALSE,wcs,39.85,54.73
j.rndn,2,6,62.7537,300,60.8163,200,10x10,OPT,FALSE,wcs,39.46,54.44
j.rndn,2,60,51.18755,300,49.69675,200,10x10,OPT,FALSE,wcs,40.89,51.1
j.rndn,2,61,44.16591,300,43.66944,200,10x10,OPT,FALSE,wcs,47.51,51.65
j.rndn,2,62,54.59318,300,54.24374,200,10x10,OPT,FALSE,wcs,49.94,53.09
j.rndn,2,63,49.21894,300,49.31692,200,10x10,OPT,FALSE,wcs,43.15,52.35
j.rndn,2,64,35.29368,300,33.97093,200,10x10,OPT,FALSE,wcs,52.04,50.27
j.rndn,2,65,26.25248,300,26.00866,200,10x10,OPT,FALSE,wcs,45.95,54.86
j.rndn,2,66,34.11763,300,35.78087,200,10x10,OPT,FALSE,wcs,48.14,55.6
j.rndn,2,67,49.40285,300,49.27785,200,10x10,OPT,FALSE,wcs,44.24,54.42
j.rndn,2,68,27.56218,300,26.63128,200,10x10,OPT,FALSE,wcs,43,54.36
j.rndn,2,69,51.87186,300,50.92242,200,10x10,OPT,FALSE,wcs,43.1,54.57
j.rndn,2,7,51.88192,300,50.67311,200,10x10,OPT,FALSE,wcs,43.16,50.93
j.rndn,2,70,15.1111,300,15.28986,200,10x10,OPT,FALSE,wcs,40.1,57.02
j.rndn,2,71,31.98141,300,32.50982,200,10x10,OPT,FALSE,wcs,47.14,54.46
j.rndn,2,72,55.64634,300,53.1522,200,10x10,OPT,FALSE,wcs,44.46,54.09
j.rndn,2,73,48.07575,300,45.916,200,10x10,OPT,FALSE,wcs,47.44,54.67
j.rndn,2,74,51.07882,300,50.72591,200,10x10,OPT,FALSE,wcs,44.01,53.82
j.rndn,2,75,49.3722,300,49.35515,200,10x10,OPT,FALSE,wcs,43.26,54.28
j.rndn,2,76,24.76235,300,24.05844,200,10x10,OPT,FALSE,wcs,43.54,55.24
j.rndn,2,77,24.91399,300,24.74744,200,10x10,OPT,FALSE,wcs,44.06,55.49
j.rndn,2,78,26.32456,300,27.25179,200,10x10,OPT,FALSE,wcs,45.3,53.89
j.rndn,2,79,33.08408,300,33.08937,200,10x10,OPT,FALSE,wcs,44.11,51.32
j.rndn,2,8,51.74006,300,51.57625,200,10x10,OPT,FALSE,wcs,48.4,54.5
j.rndn,2,80,50.59282,300,50.26265,200,10x10,OPT,FALSE,wcs,45.93,54.49
j.rndn,2,81,48.70087,300,49.83074,200,10x10,OPT,FALSE,wcs,45.97,54.87
j.rndn,2,82,24.06743,300,23.16713,200,10x10,OPT,FALSE,wcs,39.88,54.7
j.rndn,2,83,56.36566,300,55.77015,200,10x10,OPT,FALSE,wcs,40.74,51.37
j.rndn,2,84,44.15728,300,43.88506,200,10x10,OPT,FALSE,wcs,47.52,51.67
j.rndn,2,85,45.45288,300,45.78065,200,10x10,OPT,FALSE,wcs,49.59,53.14
j.rndn,2,86,49.93886,300,49.03705,200,10x10,OPT,FALSE,wcs,43.15,52.37
j.rndn,2,87,35.29207,300,33.97093,200,10x10,OPT,FALSE,wcs,51.96,50.38
j.rndn,2,88,26.25248,300,26.00866,200,10x10,OPT,FALSE,wcs,46.15,54.94
j.rndn,2,89,34.33665,300,36.49115,200,10x10,OPT,FALSE,wcs,48.01,55.54
j.rndn,2,9,49.53579,300,48.31233,200,10x10,OPT,FALSE,wcs,48.5,54.8
j.rndn,2,90,51.18755,300,49.69675,200,10x10,OPT,FALSE,wcs,42.36,52.14
j.rndn,2,91,50.19197,300,48.18444,200,10x10,OPT,FALSE,wcs,45.35,53.89
j.rndn,2,92,47.25377,300,46.32586,200,10x10,OPT,FALSE,wcs,49.56,52.67
j.rndn,2,93,53.08325,300,52.04648,200,10x10,OPT,FALSE,wcs,43.3,54.48
j.rndn,2,94,23.47557,300,22.48517,200,10x10,OPT,FALSE,wcs,43.41,54.78
j.rndn,2,95,54.60744,300,53.40767,200,10x10,OPT,FALSE,wcs,39.99,56.37
j.rndn,2,96,51.13072,300,50.14227,200,10x10,OPT,FALSE,wcs,48.47,53.62
j.rndn,2,97,43.79586,300,44.23091,200,10x10,OPT,FALSE,wcs,49.34,52.81
j.rndn,2,98,39.83515,300,39.01713,200,10x10,OPT,FALSE,wcs,54.15,52.8
j.rndn,2,99,52.07185,300,49.19151,200,10x10,OPT,FALSE,wcs,49.33,52.17
j.rndn,3,1,27.13386,300,28.1982,200,10x10,OPT,FALSE,wcs,44.87,54.34
j.rndn,3,10,34.33601,300,34.26812,200,10x10,OPT,FALSE,wcs,41.28,55.16
j.rndn,3,100,38.84923,300,38.75568,200,10x10,OPT,FALSE,wcs,47.6,55.37
j.rndn,3,101,40.86395,300,40.21688,200,10x10,OPT,FALSE,wcs,48.51,55.42
j.rndn,3,102,41.49589,300,40.26893,200,10x10,OPT,FALSE,wcs,48.58,55.4
j.rndn,3,103,51.85531,300,52.40988,200,10x10,OPT,FALSE,wcs,41.84,56.99
j.rndn,3,104,40.21552,300,38.12438,200,10x10,OPT,FALSE,wcs,48.76,55.41
j.rndn,3,105,47.35267,300,47.16964,200,10x10,OPT,FALSE,wcs,46.61,55.22
j.rndn,3,106,26.25248,300,26.00866,200,10x10,OPT,FALSE,wcs,44.86,54.49
j.rndn,3,107,43.75036,300,43.21979,200,10x10,OPT,FALSE,wcs,45.81,54.46
j.rndn,3,108,42.53539,300,42.38808,200,10x10,OPT,FALSE,wcs,45.93,54.44
j.rndn,3,109,15.37801,300,14.85599,200,10x10,OPT,FALSE,wcs,40.35,56.9
j.rndn,3,11,54.14269,300,52.25611,200,10x10,OPT,FALSE,wcs,45.11,53.66
j.rndn,3,110,39.37839,300,38.80384,200,10x10,OPT,FALSE,wcs,49.07,55.48
j.rndn,3,111,51.37258,300,49.11026,200,10x10,OPT,FALSE,wcs,44.44,54.67
j.rndn,3,112,41.20073,300,40.36074,200,10x10,OPT,FALSE,wcs,47.76,55.45
j.rndn,3,113,25.16428,300,24.20631,200,10x10,OPT,FALSE,wcs,43.68,55.36
j.rndn,3,114,44.63733,300,44.66005,200,10x10,OPT,FALSE,wcs,44.61,55.36
j.rndn,3,115,44.2809,300,44.47547,200,10x10,OPT,FALSE,wcs,44.48,55.35
j.rndn,3,116,15.37466,300,14.85331,200,10x10,OPT,FALSE,wcs,40.45,57.58
j.rndn,3,117,40.78749,300,39.8905,200,10x10,OPT,FALSE,wcs,48.13,56.17
j.rndn,3,118,52.34532,300,49.89083,200,10x10,OPT,FALSE,wcs,43.59,55.15
j.rndn,3,119,45.02925,300,44.42034,200,10x10,OPT,FALSE,wcs,46.84,56.12
j.rndn,3,12,53.88174,300,52.67462,200,10x10,OPT,FALSE,wcs,45.04,53.57
j.rndn,3,120,49.29846,300,47.14868,200,10x10,OPT,FALSE,wcs,43.64,55.35
j.rndn,3,121,24.87468,300,24.19883,200,10x10,OPT,FALSE,wcs,49.18,55.09
j.rndn,3,122,24.8638,300,24.30186,200,10x10,OPT,FALSE,wcs,49.64,55.1
j.rndn,3,123,24.00124,300,24.8017,200,10x10,OPT,FALSE,wcs,49.41,55.02
j.rndn,3,124,56.85301,300,56.09612,200,10x10,OPT,FALSE,wcs,41.19,57.61
j.rndn,3,125,61.26,300,60.17991,200,10x10,OPT,FALSE,wcs,43.81,57.79
j.rndn,3,126,19.07078,300,18.77196,200,10x10,OPT,FALSE,wcs,43.71,57.7
j.rndn,3,127,28.53904,300,28.47589,200,10x10,OPT,FALSE,wcs,52.03,56.24
j.rndn,3,128,42.13051,300,39.33521,200,10x10,OPT,FALSE,wcs,52.22,56.45
j.rndn,3,129,40.7037,300,38.8676,200,10x10,OPT,FALSE,wcs,52.37,56.4
j.rndn,3,13,54.2365,300,52.27747,200,10x10,OPT,FALSE,wcs,45.16,53.52
j.rndn,3,130,35.73806,300,35.34153,200,10x10,OPT,FALSE,wcs,44.37,58.14
j.rndn,3,131,34.03171,300,34.82183,200,10x10,OPT,FALSE,wcs,46.46,55.49
j.rndn,3,132,34.77067,300,34.77954,200,10x10,OPT,FALSE,wcs,49.47,55.82
j.rndn,3,133,53.09348,300,50.26786,200,10x10,OPT,FALSE,wcs,49.3,55.81
j.rndn,3,134,14.76407,300,14.6467,200,10x10,OPT,FALSE,wcs,41.36,57.82
j.rndn,3,135,40.77064,300,40.02031,200,10x10,OPT,FALSE,wcs,50.82,56.29
j.rndn,3,136,37.63437,300,36.28529,200,10x10,OPT,FALSE,wcs,48.57,55.97
j.rndn,3,137,27.59433,300,27.75599,200,10x10,OPT,FALSE,wcs,52,56.46
j.rndn,3,138,27.26311,300,26.8884,200,10x10,OPT,FALSE,wcs,52.16,56.37
j.rndn,3,139,52.06365,300,51.35428,200,10x10,OPT,FALSE,wcs,42.69,57.93
j.rndn,3,14,20.18572,300,19.89464,200,10x10,OPT,FALSE,wcs,40.38,56.08
j.rndn,3,140,41.63632,300,39.50353,200,10x10,OPT,FALSE,wcs,52.06,56.45
j.rndn,3,141,54.49937,300,53.10068,200,10x10,OPT,FALSE,wcs,48.32,56.02
j.rndn,3,142,24.73778,300,24.41955,200,10x10,OPT,FALSE,wcs,45.62,54.62
j.rndn,3,143,26.33783,300,26.29043,200,10x10,OPT,FALSE,wcs,49.68,55.39
j.rndn,3,144,25.92074,300,26.01202,200,10x10,OPT,FALSE,wcs,49.61,55.29
j.rndn,3,145,52.75515,300,53.25019,200,10x10,OPT,FALSE,wcs,41.25,57.64
j.rndn,3,146,27.28698,300,27.4713,200,10x10,OPT,FALSE,wcs,51.62,56.31
j.rndn,3,147,58.29885,300,56.36172,200,10x10,OPT,FALSE,wcs,46.26,55.42
j.rndn,3,148,43.51601,300,42.77657,200,10x10,OPT,FALSE,wcs,48.39,56.01
j.rndn,3,149,51.30894,300,51.38823,200,10x10,OPT,FALSE,wcs,45.41,55.82
j.rndn,3,15,20.29831,300,20.43857,200,10x10,OPT,FALSE,wcs,40.19,55.64
j.rndn,3,150,34.96602,300,35.91924,200,10x10,OPT,FALSE,wcs,48.45,56.29
j.rndn,3,151,35.72713,300,35.53507,200,10x10,OPT,FALSE,wcs,48.45,56.17
j.rndn,3,152,53.31035,300,54.26185,200,10x10,OPT,FALSE,wcs,41.39,58.12
j.rndn,3,153,46.06813,300,46.90107,200,10x10,OPT,FALSE,wcs,51.71,57.18
j.rndn,3,154,59.03239,300,56.85526,200,10x10,OPT,FALSE,wcs,45.59,56.12
j.rndn,3,155,45.65496,300,45.7155,200,10x10,OPT,FALSE,wcs,48.35,56.94
j.rndn,3,156,49.58589,300,50.05155,200,10x10,OPT,FALSE,wcs,45.41,55.92
j.rndn,3,157,38.05018,300,37.59371,200,10x10,OPT,FALSE,wcs,50.02,55.39
j.rndn,3,158,26.25248,300,26.00866,200,10x10,OPT,FALSE,wcs,50.66,55.55
j.rndn,3,159,32.97287,300,33.90362,200,10x10,OPT,FALSE,wcs,50.88,55.54
j.rndn,3,16,61.56038,300,59.71826,200,10x10,OPT,FALSE,wcs,40.13,55.69
j.rndn,3,160,51.22647,300,51.14322,200,10x10,OPT,FALSE,wcs,44.54,57.95
j.rndn,3,161,28.85079,300,27.8659,200,10x10,OPT,FALSE,wcs,53.04,56.58
j.rndn,3,162,34.77634,300,34.34254,200,10x10,OPT,FALSE,wcs,49.35,55.97
j.rndn,3,163,31.31201,300,31.03594,200,10x10,OPT,FALSE,wcs,52.2,56.57
j.rndn,3,164,36.40495,300,37.77069,200,10x10,OPT,FALSE,wcs,50.06,55.5
j.rndn,3,165,32.63052,300,32.80068,200,10x10,OPT,FALSE,wcs,48.59,56.3
j.rndn,3,166,49.24839,300,49.90738,200,10x10,OPT,FALSE,wcs,45.84,54.74
j.rndn,3,167,49.124,300,49.5488,200,10x10,OPT,FALSE,wcs,45.61,54.64
j.rndn,3,168,27.25119,300,27.87935,200,10x10,OPT,FALSE,wcs,45.65,54.61
j.rndn,3,169,23.07439,300,23.27932,200,10x10,OPT,FALSE,wcs,39.9,54.99
j.rndn,3,17,46.17723,300,45.8879,200,10x10,OPT,FALSE,wcs,47.47,52.04
j.rndn,3,170,24.40647,300,23.48271,200,10x10,OPT,FALSE,wcs,39.92,54.66
j.rndn,3,171,59.66704,300,58.92425,200,10x10,OPT,FALSE,wcs,39.87,54.58
j.rndn,3,172,30.06908,300,29.941,200,10x10,OPT,FALSE,wcs,42.55,51.08
j.rndn,3,173,47.87491,300,47.97732,200,10x10,OPT,FALSE,wcs,47.93,54.7
j.rndn,3,174,48.90785,300,49.04038,200,10x10,OPT,FALSE,wcs,48.05,54.86
j.rndn,3,175,29.91279,300,30.27322,200,10x10,OPT,FALSE,wcs,40.57,54.63
j.rndn,3,176,47.27368,300,45.75204,200,10x10,OPT,FALSE,wcs,48.14,51.89
j.rndn,3,177,55.7433,300,53.98729,200,10x10,OPT,FALSE,wcs,44.54,53.59
j.rndn,3,178,55.92336,300,54.54734,200,10x10,OPT,FALSE,wcs,44.6,53.6
j.rndn,3,179,59.45121,300,58.06724,200,10x10,OPT,FALSE,wcs,40.47,55.63
j.rndn,3,18,55.11428,300,53.04796,200,10x10,OPT,FALSE,wcs,47.01,53.97
j.rndn,3,180,43.83689,300,42.58784,200,10x10,OPT,FALSE,wcs,45.91,51.61
j.rndn,3,181,56.50806,300,55.00686,200,10x10,OPT,FALSE,wcs,49.96,53.14
j.rndn,3,182,53.60659,300,51.90266,200,10x10,OPT,FALSE,wcs,47.92,54.75
j.rndn,3,183,48.87635,300,49.00983,200,10x10,OPT,FALSE,wcs,48.27,54.83
j.rndn,3,184,50.01342,300,49.36958,200,10x10,OPT,FALSE,wcs,41.41,55.4
j.rndn,3,185,48.46848,300,48.21164,200,10x10,OPT,FALSE,wcs,48.09,54.58
j.rndn,3,186,53.87836,300,53.87535,200,10x10,OPT,FALSE,wcs,49.97,52.58
j.rndn,3,187,36.59409,300,37.32715,200,10x10,OPT,FALSE,wcs,44.97,51.07
j.rndn,3,188,29.82388,300,28.56507,200,10x10,OPT,FALSE,wcs,45.55,54.56
j.rndn,3,189,50.47957,300,52.0469,200,10x10,OPT,FALSE,wcs,45.68,54.75
j.rndn,3,19,54.72805,300,52.58231,200,10x10,OPT,FALSE,wcs,47.37,53.98
j.rndn,3,190,54.4996,300,53.85744,200,10x10,OPT,FALSE,wcs,40.08,54.57
j.rndn,3,191,27.05776,300,26.92222,200,10x10,OPT,FALSE,wcs,42.06,51.62
j.rndn,3,192,58.87729,300,57.26874,200,10x10,OPT,FALSE,wcs,47.62,51.58
j.rndn,3,193,53.94114,300,53.1709,200,10x10,OPT,FALSE,wcs,49.91,53.18
j.rndn,3,194,38.27654,300,39.00373,200,10x10,OPT,FALSE,wcs,51.58,51.83
j.rndn,3,195,27.7904,300,27.91791,200,10x10,OPT,FALSE,wcs,44.31,54.29
j.rndn,3,196,49.47687,300,50.04448,200,10x10,OPT,FALSE,wcs,44.57,54.55
j.rndn,3,197,24.18117,300,23.30152,200,10x10,OPT,FALSE,wcs,40.21,55.44
j.rndn,3,198,50.92816,300,49.142,200,10x10,OPT,FALSE,wcs,50.5,49.8
j.rndn,3,199,57.64144,300,55.37638,200,10x10,OPT,FALSE,wcs,50.04,52.66
j.rndn,3,2,24.03806,300,23.78058,200,10x10,OPT,FALSE,wcs,39.72,54.74
j.rndn,3,20,30.60151,300,30.73259,200,10x10,OPT,FALSE,wcs,41.77,55.19
j.rndn,3,200,45.03794,300,45.96306,200,10x10,OPT,FALSE,wcs,51.96,53.4
j.rndn,3,201,45.31464,300,43.99767,200,10x10,OPT,FALSE,wcs,51.66,50.57
j.rndn,3,202,45.49974,300,46.03431,200,10x10,OPT,FALSE,wcs,46.13,54.94
j.rndn,3,203,42.27549,300,42.80408,200,10x10,OPT,FALSE,wcs,46.71,54.84
j.rndn,3,204,43.0393,300,42.14082,200,10x10,OPT,FALSE,wcs,46.59,54.78
j.rndn,3,205,15.6797,300,14.92428,200,10x10,OPT,FALSE,wcs,40.89,56.91
j.rndn,3,206,40.03444,300,38.22591,200,10x10,OPT,FALSE,wcs,48.76,55.39
j.rndn,3,207,37.19214,300,36.07012,200,10x10,OPT,FALSE,wcs,45.02,54.89
j.rndn,3,208,45.28407,300,44.06684,200,10x10,OPT,FALSE,wcs,47.55,55.36
j.rndn,3,209,45.12699,300,45.44797,200,10x10,OPT,FALSE,wcs,45.89,54.82
j.rndn,3,21,48.58915,300,48.52823,200,10x10,OPT,FALSE,wcs,48.43,54.82
j.rndn,3,210,47.15294,300,44.4636,200,10x10,OPT,FALSE,wcs,45.53,55.58
j.rndn,3,211,38.65504,300,39.8929,200,10x10,OPT,FALSE,wcs,48.34,55.21
j.rndn,3,212,26.8985,300,26.93986,200,10x10,OPT,FALSE,wcs,50.74,55.82
j.rndn,3,213,26.11496,300,25.21434,200,10x10,OPT,FALSE,wcs,50.97,55.69
j.rndn,3,214,15.08196,300,14.96108,200,10x10,OPT,FALSE,wcs,41.9,57.59
j.rndn,3,215,27.45701,300,27.83196,200,10x10,OPT,FALSE,wcs,51.66,56.44
j.rndn,3,216,35.83543,300,35.08874,200,10x10,OPT,FALSE,wcs,47.95,55.65
j.rndn,3,217,37.48106,300,36.51059,200,10x10,OPT,FALSE,wcs,49.3,56.12
j.rndn,3,218,26.77885,300,26.98832,200,10x10,OPT,FALSE,wcs,48.11,55.47
j.rndn,3,219,34.45703,300,36.28099,200,10x10,OPT,FALSE,wcs,48.82,56.59
j.rndn,3,22,48.93054,300,49.06345,200,10x10,OPT,FALSE,wcs,48.56,54.8
j.rndn,3,220,25.60887,300,25.12154,200,10x10,OPT,FALSE,wcs,51.38,55.94
j.rndn,3,221,52.15685,300,51.98517,200,10x10,OPT,FALSE,wcs,43.25,54.74
j.rndn,3,222,24.80917,300,23.5423,200,10x10,OPT,FALSE,wcs,43.3,54.69
j.rndn,3,223,24.91558,300,24.09334,200,10x10,OPT,FALSE,wcs,43.28,54.75
j.rndn,3,224,54.59156,300,53.95701,200,10x10,OPT,FALSE,wcs,40.18,57.31
j.rndn,3,225,60.25827,300,59.07344,200,10x10,OPT,FALSE,wcs,40.21,56.89
j.rndn,3,226,16.07645,300,16.21204,200,10x10,OPT,FALSE,wcs,40.16,56.6
j.rndn,3,227,34.36576,300,34.75021,200,10x10,OPT,FALSE,wcs,47.6,54.63
j.rndn,3,228,45.5222,300,45.06777,200,10x10,OPT,FALSE,wcs,46.79,55.17
j.rndn,3,229,48.78566,300,48.17724,200,10x10,OPT,FALSE,wcs,47.17,55.5
j.rndn,3,23,48.93054,300,49.06345,200,10x10,OPT,FALSE,wcs,48.56,54.8
